image_name,x1,y1,x2,y2
0012.jpg,731,416,797,592
0006.jpg,736,406,798,591
0007.jpg,736,410,799,592
0013.jpg,730,414,795,591
0005.jpg,738,401,797,592
0011.jpg,732,416,797,592
0039.jpg,667,399,709,544
0038.jpg,670,400,716,548
0010.jpg,733,417,798,592
0004.jpg,738,396,795,592
0028.jpg,693,426,782,571
0000.jpg,738,387,806,592
0014.jpg,727,408,794,591
0015.jpg,726,402,793,591
0001.jpg,738,388,804,592
0029.jpg,688,428,767,570
0017.jpg,718,411,788,591
0003.jpg,739,393,801,592
0002.jpg,738,390,796,592
0016.jpg,723,402,792,591
0033.jpg,676,411,739,569
0027.jpg,694,423,795,572
0026.jpg,695,417,803,567
0032.jpg,678,417,741,569
0024.jpg,699,414,806,561
0030.jpg,689,428,760,572
0018.jpg,713,431,784,589
0019.jpg,709,428,782,585
0031.jpg,685,424,753,571
0025.jpg,698,416,808,564
0009.jpg,734,415,798,592
0021.jpg,699,407,793,571
0035.jpg,674,402,734,563
0034.jpg,674,406,738,568
0020.jpg,704,417,781,572
0008.jpg,735,412,798,592
0036.jpg,673,400,731,562
0022.jpg,699,371,799,569
0023.jpg,699,385,802,565
0037.jpg,672,399,725,553
0044.jpg,649,384,696,540
0042.jpg,657,391,698,544
0043.jpg,654,387,697,541
0041.jpg,659,396,702,545
0040.jpg,664,398,704,540
