image_name,x1,y1,x2,y2
0071.jpg,422,443,544,687
0065.jpg,378,426,468,675
0059.jpg,344,406,436,651
0105.jpg,409,481,521,716
0111.jpg,320,494,479,720
0139.jpg,318,471,422,713
0138.jpg,313,471,412,715
0110.jpg,330,489,475,720
0104.jpg,419,483,545,719
0058.jpg,338,399,420,649
0064.jpg,371,421,463,674
0070.jpg,411,441,540,688
0066.jpg,384,433,475,680
0072.jpg,428,445,544,686
0099.jpg,463,510,606,719
0112.jpg,314,496,478,720
0106.jpg,388,479,499,718
0107.jpg,371,480,479,719
0113.jpg,307,499,477,719
0098.jpg,467,508,607,719
0073.jpg,435,444,544,686
0067.jpg,394,435,486,685
0063.jpg,364,420,462,670
0077.jpg,449,439,557,685
0088.jpg,491,460,593,705
0117.jpg,283,502,439,720
0103.jpg,427,488,570,718
0102.jpg,437,495,592,720
0116.jpg,304,503,449,719
0089.jpg,491,457,594,705
0076.jpg,446,438,548,682
0062.jpg,360,408,460,660
0048.jpg,246,409,373,631
0074.jpg,439,442,545,684
0060.jpg,350,411,449,651
0128.jpg,266,441,357,718
0100.jpg,457,506,602,720
0114.jpg,306,502,471,719
0115.jpg,315,503,463,719
0101.jpg,449,499,600,719
0129.jpg,266,441,355,718
0061.jpg,355,418,456,670
0075.jpg,443,439,546,682
0049.jpg,255,413,381,633
0012.jpg,213,382,314,590
0006.jpg,215,382,314,589
0210.jpg,1010,519,1128,719
0204.jpg,1061,546,1188,718
0238.jpg,846,516,981,719
0166.jpg,547,541,717,720
0172.jpg,725,534,856,719
0199.jpg,1099,568,1196,720
0198.jpg,1098,566,1193,720
0173.jpg,744,537,876,719
0167.jpg,590,541,743,719
0239.jpg,857,512,987,719
0205.jpg,1058,538,1180,718
0211.jpg,993,521,1115,719
0007.jpg,213,383,314,589
0013.jpg,213,381,314,589
0005.jpg,216,383,313,589
0011.jpg,212,382,314,590
0039.jpg,197,407,293,616
0207.jpg,1040,523,1163,719
0213.jpg,953,523,1089,719
0171.jpg,699,532,834,718
0165.jpg,522,538,691,719
0159.jpg,460,521,598,719
0158.jpg,454,512,591,718
0164.jpg,497,534,662,719
0170.jpg,668,532,812,719
0212.jpg,969,523,1104,719
0206.jpg,1050,529,1173,718
0038.jpg,197,408,300,620
0010.jpg,212,382,314,589
0004.jpg,217,383,313,589
0028.jpg,211,386,314,594
0000.jpg,218,382,312,589
0014.jpg,214,381,314,589
0202.jpg,1058,562,1194,720
0216.jpg,927,517,1048,719
0148.jpg,390,485,522,718
0174.jpg,763,543,894,718
0160.jpg,462,529,606,718
0161.jpg,467,530,615,719
0175.jpg,783,545,907,720
0149.jpg,402,485,523,719
0217.jpg,925,514,1035,719
0203.jpg,1058,554,1191,720
0015.jpg,215,382,314,589
0001.jpg,218,383,314,589
0029.jpg,209,386,314,594
0017.jpg,216,383,314,590
0003.jpg,217,383,314,588
0229.jpg,805,562,929,719
0215.jpg,931,522,1060,720
0201.jpg,1069,566,1191,719
0163.jpg,486,532,638,720
0177.jpg,810,549,948,720
0188.jpg,940,501,1111,716
