image_name,x1,y1,x2,y2
0071.jpg,641,331,719,516
0065.jpg,661,335,738,526
0059.jpg,688,319,776,500
0105.jpg,641,296,704,479
0111.jpg,632,292,699,452
0139.jpg,643,320,713,501
0138.jpg,642,318,715,495
0110.jpg,631,292,699,447
0104.jpg,643,299,704,481
0058.jpg,693,319,788,500
0064.jpg,659,333,743,524
0070.jpg,648,331,720,515
0066.jpg,654,335,736,526
0072.jpg,639,333,716,518
0099.jpg,648,290,694,475
0112.jpg,633,293,700,454
0106.jpg,639,294,705,475
0107.jpg,635,292,701,466
0113.jpg,635,296,698,454
0098.jpg,641,290,695,472
0073.jpg,638,335,715,519
0067.jpg,657,334,732,525
0063.jpg,660,329,747,522
0077.jpg,636,333,715,519
0088.jpg,631,322,739,490
0117.jpg,631,296,694,428
0103.jpg,637,299,704,481
0102.jpg,638,297,705,480
0116.jpg,631,298,694,422
0089.jpg,631,321,732,489
0076.jpg,635,334,714,519
0062.jpg,662,326,753,514
0048.jpg,737,305,799,467
0074.jpg,635,336,712,519
0060.jpg,681,320,764,505
0128.jpg,626,296,720,467
0100.jpg,648,291,695,474
0114.jpg,635,298,698,449
0115.jpg,634,299,696,443
0101.jpg,637,294,702,477
0129.jpg,625,301,724,473
0061.jpg,670,322,757,510
0075.jpg,636,336,712,519
0049.jpg,734,304,796,469
0012.jpg,741,279,818,526
0006.jpg,736,313,834,530
0210.jpg,640,168,683,279
0204.jpg,648,179,711,285
0166.jpg,639,262,688,411
0172.jpg,635,242,688,379
0199.jpg,661,179,712,295
0198.jpg,664,181,713,295
0173.jpg,626,239,687,379
0167.jpg,638,260,689,407
0205.jpg,647,179,709,285
0211.jpg,639,165,681,278
0007.jpg,735,299,831,530
0013.jpg,748,279,819,521
0005.jpg,736,323,836,530
0011.jpg,733,279,816,528
0039.jpg,753,304,823,471
0207.jpg,644,177,704,281
0213.jpg,638,161,680,278
0171.jpg,632,247,687,389
0165.jpg,641,265,688,419
0159.jpg,643,292,697,451
0158.jpg,644,296,698,462
0164.jpg,642,269,688,421
0170.jpg,637,251,686,393
0212.jpg,639,163,680,278
0206.jpg,646,179,707,282
0038.jpg,753,307,824,479
0010.jpg,733,280,815,528
0004.jpg,735,330,835,530
0028.jpg,761,268,831,463
0000.jpg,734,329,808,530
0014.jpg,751,282,823,513
0202.jpg,655,177,709,288
0216.jpg,636,160,676,277
0148.jpg,651,315,710,498
0174.jpg,622,236,687,374
0160.jpg,641,288,696,454
0161.jpg,640,283,695,452
0175.jpg,620,233,687,372
0149.jpg,650,318,712,504
0217.jpg,635,160,675,275
0203.jpg,652,178,711,287
0015.jpg,754,286,830,512
0001.jpg,734,329,818,530
0029.jpg,758,290,838,467
0017.jpg,756,291,835,508
0003.jpg,735,329,834,530
0215.jpg,637,160,677,279
0201.jpg,658,177,710,289
0163.jpg,641,274,690,429
0177.jpg,623,228,687,362
0188.jpg,658,195,709,322
0189.jpg,661,193,707,318
0176.jpg,621,230,687,361
0162.jpg,640,279,693,444
0200.jpg,659,178,711,291
0214.jpg,638,160,679,277
0002.jpg,734,329,829,531
0016.jpg,754,288,834,511
0033.jpg,738,302,839,479
0027.jpg,760,243,826,467
0219.jpg,633,158,675,268
0147.jpg,649,314,708,500
0153.jpg,651,306,710,491
0184.jpg,645,205,688,347
0190.jpg,663,193,706,319
0191.jpg,664,192,707,319
0185.jpg,656,204,695,336
0152.jpg,651,312,714,496
0146.jpg,647,315,706,505
0218.jpg,634,160,675,272
0026.jpg,758,244,825,477
0032.jpg,746,295,843,466
0024.jpg,756,305,823,492
0030.jpg,756,289,842,475
0018.jpg,757,291,835,510
0150.jpg,649,320,713,506
0144.jpg,645,318,707,505
0178.jpg,625,226,688,359
0193.jpg,667,190,707,316
0187.jpg,658,199,708,323
0186.jpg,658,202,701,324
0192.jpg,666,191,707,318
0179.jpg,627,224,689,355
0145.jpg,646,315,707,505
0151.jpg,649,317,714,504
0019.jpg,758,286,832,510
0031.jpg,754,291,846,475
0025.jpg,757,285,824,486
0009.jpg,735,285,819,528
0021.jpg,757,272,829,512
0035.jpg,737,314,837,481
0169.jpg,639,255,690,397
0155.jpg,649,303,700,474
0141.jpg,643,321,712,504
0196.jpg,666,186,713,296
0182.jpg,640,213,689,353
0183.jpg,641,209,687,351
0197.jpg,665,184,713,299
0140.jpg,643,321,714,504
0154.jpg,651,304,705,479
0168.jpg,638,257,689,398
0034.jpg,734,310,839,482
0020.jpg,758,279,830,511
0008.jpg,734,291,826,529
0036.jpg,742,313,832,480
0022.jpg,756,274,827,512
0208.jpg,642,174,696,280
0220.jpg,633,156,675,272
0142.jpg,643,321,709,504
0156.jpg,646,302,698,474
0181.jpg,635,216,691,354
0195.jpg,666,187,712,299
0194.jpg,667,188,706,308
0180.jpg,631,220,689,354
0157.jpg,644,298,699,473
0143.jpg,644,320,707,505
0209.jpg,641,171,688,279
0023.jpg,757,297,825,504
0037.jpg,750,311,825,480
0050.jpg,730,304,794,471
0044.jpg,732,312,811,469
0078.jpg,636,328,719,519
0093.jpg,625,303,734,478
0087.jpg,629,322,740,490
0124.jpg,635,282,697,446
0130.jpg,625,307,723,473
0118.jpg,632,293,694,435
0119.jpg,633,289,694,437
0131.jpg,622,309,722,472
0125.jpg,634,283,698,449
0086.jpg,630,321,728,491
0092.jpg,627,309,724,483
0079.jpg,633,326,722,516
0045.jpg,733,314,805,464
0051.jpg,728,304,792,476
0047.jpg,738,307,801,467
0053.jpg,713,310,793,488
0084.jpg,629,319,728,489
0090.jpg,633,318,718,489
0133.jpg,618,309,717,472
0127.jpg,629,290,711,460
0126.jpg,630,287,702,455
0132.jpg,620,309,718,472
0091.jpg,631,316,708,486
0085.jpg,629,320,724,491
0052.jpg,723,306,791,482
0046.jpg,734,312,803,466
0042.jpg,749,305,816,466
0056.jpg,693,321,795,506
0081.jpg,630,320,730,504
0095.jpg,632,295,703,457
0136.jpg,630,314,714,484
0122.jpg,635,283,696,443
0123.jpg,635,282,697,442
0137.jpg,641,316,716,490
0094.jpg,633,299,715,458
0080.jpg,633,322,729,511
0057.jpg,695,321,796,505
0043.jpg,739,309,814,466
0069.jpg,654,332,724,519
0055.jpg,697,319,795,502
0041.jpg,752,303,819,469
0096.jpg,635,292,697,459
0082.jpg,630,320,734,496
0109.jpg,633,291,697,456
0121.jpg,635,285,695,444
0135.jpg,618,312,713,479
0134.jpg,616,310,714,474
0120.jpg,634,287,694,440
0108.jpg,639,290,696,461
0083.jpg,628,319,726,490
