image_name,x1,y1,x2,y2
0071.jpg,549,444,625,599
0071.jpg,519,130,552,199
0065.jpg,586,433,638,580
0065.jpg,486,127,535,195
0059.jpg,608,422,706,544
0059.jpg,473,123,512,189
0105.jpg,462,428,551,584
0111.jpg,487,417,552,567
0110.jpg,481,419,553,570
0104.jpg,462,430,552,585
0058.jpg,618,419,711,541
0064.jpg,586,433,643,568
0070.jpg,559,444,625,600
0070.jpg,515,129,550,195
0066.jpg,584,434,636,588
0072.jpg,542,443,625,600
0099.jpg,462,433,549,589
0099.jpg,592,174,661,248
0112.jpg,489,416,551,567
0106.jpg,464,425,550,583
0106.jpg,652,169,707,247
0107.jpg,465,421,552,578
0113.jpg,490,415,552,567
0098.jpg,462,432,544,590
0098.jpg,592,176,660,248
0073.jpg,536,441,622,601
0067.jpg,580,437,634,595
0063.jpg,589,432,649,562
0077.jpg,531,438,609,590
0077.jpg,545,136,584,210
0088.jpg,481,447,573,597
0117.jpg,495,411,551,560
0103.jpg,462,431,552,585
0102.jpg,463,432,553,584
0116.jpg,492,414,550,561
0089.jpg,480,442,562,597
0089.jpg,588,154,623,233
0076.jpg,533,438,611,595
0076.jpg,540,136,580,209
0062.jpg,591,431,664,561
0048.jpg,672,396,748,525
0074.jpg,536,439,620,599
0074.jpg,532,134,562,208
0060.jpg,598,424,689,542
0100.jpg,463,433,553,586
0100.jpg,595,175,671,248
0114.jpg,491,415,551,565
0115.jpg,491,415,550,563
0101.jpg,463,433,554,584
0061.jpg,592,426,678,555
0075.jpg,535,438,618,597
0049.jpg,668,395,742,527
0012.jpg,670,366,728,560
0006.jpg,672,402,720,559
0006.jpg,477,98,510,166
0007.jpg,671,380,720,559
0007.jpg,477,98,510,166
0013.jpg,670,366,731,557
0005.jpg,672,402,722,558
0011.jpg,670,366,726,559
0039.jpg,692,419,746,517
0038.jpg,692,420,757,515
0038.jpg,472,108,522,176
0010.jpg,670,367,725,560
0004.jpg,672,404,726,558
0028.jpg,683,337,766,517
0000.jpg,672,404,721,557
0014.jpg,670,368,731,557
0015.jpg,669,371,733,554
0001.jpg,673,404,722,557
0029.jpg,683,366,766,515
0017.jpg,666,378,737,554
0003.jpg,672,405,726,558
0002.jpg,673,405,724,558
0016.jpg,667,373,735,556
0033.jpg,685,404,767,516
0033.jpg,472,108,524,176
0027.jpg,683,329,763,519
0026.jpg,684,357,760,525
0032.jpg,684,396,768,513
0032.jpg,472,107,524,176
0024.jpg,675,390,737,533
0030.jpg,683,381,767,513
0018.jpg,667,380,740,552
0019.jpg,674,381,740,549
0031.jpg,683,392,767,513
0031.jpg,471,106,524,176
0025.jpg,680,384,750,526
0009.jpg,671,369,723,559
0009.jpg,477,97,509,166
0021.jpg,678,369,738,544
0035.jpg,690,413,765,517
0035.jpg,473,109,525,176
0034.jpg,687,407,768,516
0034.jpg,473,109,524,176
0020.jpg,676,371,739,552
0008.jpg,671,373,721,559
0008.jpg,477,98,510,166
0036.jpg,692,417,766,516
0036.jpg,473,108,525,176
0022.jpg,673,368,734,545
0023.jpg,668,398,734,542
0037.jpg,692,418,761,516
0037.jpg,472,108,524,175
0050.jpg,660,395,736,531
0044.jpg,689,408,752,524
0078.jpg,525,439,606,592
0078.jpg,550,138,591,212
0093.jpg,481,427,549,594
0093.jpg,593,160,650,242
0087.jpg,482,450,593,598
0124.jpg,505,407,570,555
0118.jpg,497,409,553,558
0119.jpg,499,408,555,557
0125.jpg,508,407,569,554
0086.jpg,485,450,604,598
0086.jpg,581,152,613,235
0092.jpg,483,429,556,593
0092.jpg,595,156,647,240
0079.jpg,518,440,604,598
0045.jpg,687,406,752,525
0051.jpg,653,398,729,535
0047.jpg,677,398,752,524
0047.jpg,476,103,517,177
0053.jpg,632,406,720,544
0084.jpg,491,449,611,598
0084.jpg,575,148,606,226
0090.jpg,480,436,561,596
0090.jpg,591,154,631,233
0091.jpg,483,433,556,594
0085.jpg,487,450,610,598
0085.jpg,579,148,609,235
0052.jpg,641,402,722,539
0046.jpg,684,404,752,525
0042.jpg,691,411,751,521
0042.jpg,470,105,512,177
0056.jpg,619,417,723,555
0081.jpg,505,446,606,598
0095.jpg,472,426,539,596
0122.jpg,503,406,563,555
0123.jpg,504,406,567,555
0094.jpg,478,424,547,595
0094.jpg,591,163,655,244
0080.jpg,509,442,605,596
0080.jpg,562,143,599,220
0057.jpg,620,418,718,553
0043.jpg,689,409,753,524
0043.jpg,468,105,512,177
0069.jpg,568,443,625,600
0055.jpg,621,413,723,551
0041.jpg,692,415,746,517
0096.jpg,466,430,540,595
0082.jpg,500,447,609,598
0109.jpg,475,420,552,572
0121.jpg,502,406,561,556
0120.jpg,501,406,557,556
0108.jpg,468,421,553,576
0083.jpg,495,449,611,598
0097.jpg,463,431,541,593
0040.jpg,693,417,750,515
0054.jpg,626,409,723,545
0068.jpg,575,440,633,597
