image_name,x1,y1,x2,y2
0071.jpg,606,265,653,380
0071.jpg,633,100,681,160
0065.jpg,586,279,633,392
0065.jpg,615,104,667,161
0059.jpg,544,290,657,409
0059.jpg,622,96,665,161
0105.jpg,688,230,736,340
0105.jpg,679,106,731,162
0111.jpg,714,233,769,341
0111.jpg,676,109,727,160
0139.jpg,602,242,677,330
0138.jpg,602,241,681,331
0138.jpg,599,113,640,180
0110.jpg,712,231,768,341
0110.jpg,677,110,730,162
0104.jpg,682,231,735,341
0104.jpg,690,103,730,162
0058.jpg,549,294,649,420
0058.jpg,628,96,664,162
0064.jpg,562,286,632,392
0064.jpg,615,101,668,163
0070.jpg,598,268,648,380
0070.jpg,640,102,676,160
0066.jpg,579,277,635,391
0066.jpg,615,104,665,161
0072.jpg,616,265,657,379
0072.jpg,643,100,684,161
0099.jpg,662,229,731,345
0099.jpg,699,104,747,161
0112.jpg,714,236,769,340
0112.jpg,673,108,703,160
0106.jpg,696,228,741,342
0106.jpg,679,109,730,163
0107.jpg,702,228,747,341
0107.jpg,679,109,730,162
0113.jpg,713,239,768,337
0113.jpg,669,110,712,160
0098.jpg,663,232,727,345
0098.jpg,699,105,749,162
0073.jpg,619,265,660,380
0073.jpg,656,102,687,162
0067.jpg,587,275,638,391
0067.jpg,615,102,666,163
0063.jpg,552,286,632,393
0063.jpg,615,99,668,162
0077.jpg,633,266,672,365
0077.jpg,663,109,712,159
0088.jpg,644,258,722,352
0088.jpg,696,117,752,162
0117.jpg,696,240,769,329
0117.jpg,658,107,689,161
0103.jpg,675,233,735,339
0103.jpg,686,101,732,161
0102.jpg,667,236,736,339
0102.jpg,687,102,733,160
0116.jpg,702,240,770,331
0116.jpg,661,107,692,160
0089.jpg,644,258,722,351
0089.jpg,697,117,750,162
0076.jpg,629,266,670,364
0076.jpg,663,106,704,159
0062.jpg,545,286,629,391
0062.jpg,615,100,668,161
0048.jpg,532,337,608,464
0048.jpg,653,93,692,164
0074.jpg,623,264,663,379
0074.jpg,662,102,696,162
0060.jpg,543,289,626,396
0060.jpg,618,98,667,161
0128.jpg,649,224,704,327
0128.jpg,621,101,660,172
0100.jpg,662,229,732,343
0100.jpg,697,102,743,161
0114.jpg,709,240,769,335
0114.jpg,667,110,699,161
0115.jpg,706,240,769,334
0115.jpg,664,108,695,160
0101.jpg,662,236,734,339
0101.jpg,696,101,740,162
0129.jpg,640,224,700,327
0129.jpg,622,105,657,173
0061.jpg,542,288,627,388
0061.jpg,618,98,667,160
0075.jpg,626,263,666,373
0075.jpg,662,106,699,161
0049.jpg,531,335,604,456
0049.jpg,641,95,689,164
0012.jpg,504,373,589,552
0012.jpg,767,100,820,162
0006.jpg,490,373,581,555
0007.jpg,493,373,582,556
0007.jpg,767,105,820,163
0013.jpg,507,372,590,553
0013.jpg,767,99,818,162
0005.jpg,487,376,579,555
0011.jpg,502,373,587,554
0011.jpg,768,101,820,163
0039.jpg,541,366,596,510
0039.jpg,696,87,745,163
0159.jpg,563,223,612,320
0158.jpg,562,225,614,320
0038.jpg,541,372,596,511
0038.jpg,701,96,746,161
0010.jpg,499,372,586,555
0010.jpg,767,102,820,162
