image_name,x1,y1,x2,y2
0012.jpg,467,290,562,511
0006.jpg,451,278,546,520
0007.jpg,456,277,553,517
0013.jpg,469,293,561,511
0005.jpg,446,280,543,520
0011.jpg,465,288,561,510
0010.jpg,463,283,561,510
0004.jpg,443,284,542,522
0028.jpg,455,307,557,485
0000.jpg,444,322,562,522
0014.jpg,467,285,560,512
0015.jpg,469,277,559,511
0001.jpg,445,313,558,522
0029.jpg,452,313,554,483
0017.jpg,467,280,554,509
0003.jpg,443,291,546,522
0002.jpg,443,300,553,522
0016.jpg,469,273,557,511
0033.jpg,467,303,544,484
0027.jpg,460,300,559,482
0026.jpg,467,295,565,468
0032.jpg,466,307,546,483
0024.jpg,476,291,580,465
0030.jpg,455,313,551,485
0018.jpg,464,299,548,496
0019.jpg,469,304,561,490
0031.jpg,464,311,549,484
0025.jpg,470,292,573,469
0009.jpg,461,280,563,512
0021.jpg,476,235,572,474
0035.jpg,469,293,542,476
0034.jpg,468,299,543,479
0020.jpg,471,262,567,484
0008.jpg,458,278,562,511
0022.jpg,482,255,575,465
0023.jpg,480,286,579,458
