image_name,x1,y1,x2,y2
0071.jpg,565,438,676,575
0071.jpg,556,95,596,170
0065.jpg,562,417,664,570
0065.jpg,565,97,624,172
0059.jpg,542,409,616,561
0059.jpg,597,100,628,166
0273.jpg,324,412,407,570
0273.jpg,687,101,737,161
0267.jpg,354,432,431,587
0267.jpg,704,90,740,163
0298.jpg,414,429,508,582
0298.jpg,712,91,742,163
0307.jpg,480,439,542,588
0307.jpg,703,92,747,162
0313.jpg,519,433,590,581
0313.jpg,691,82,717,161
0449.jpg,754,281,817,394
0105.jpg,898,447,1023,592
0105.jpg,543,98,581,161
0111.jpg,878,438,943,588
0111.jpg,523,101,560,164
0139.jpg,625,448,687,604
0139.jpg,531,101,566,171
0138.jpg,632,447,702,605
0138.jpg,527,101,563,174
0110.jpg,884,436,963,588
0110.jpg,525,101,561,162
0104.jpg,896,449,1026,592
0104.jpg,544,97,583,158
0448.jpg,753,279,821,395
0312.jpg,513,435,581,579
0312.jpg,693,81,728,160
0306.jpg,462,442,537,589
0306.jpg,705,92,748,162
0299.jpg,416,435,518,587
0299.jpg,710,91,744,164
0266.jpg,350,435,432,590
0266.jpg,706,92,741,163
0272.jpg,332,407,419,574
0272.jpg,689,95,737,161
0058.jpg,533,413,614,562
0058.jpg,600,100,639,167
0064.jpg,560,413,653,565
0064.jpg,573,98,623,167
0070.jpg,561,437,668,576
0070.jpg,557,93,597,170
0066.jpg,562,422,671,573
0066.jpg,563,95,617,171
0072.jpg,578,439,689,575
0072.jpg,558,93,596,169
0099.jpg,925,448,1023,583
0099.jpg,568,100,616,159
0264.jpg,361,440,444,602
0264.jpg,705,95,746,164
0270.jpg,337,412,421,576
0270.jpg,695,91,738,162
0258.jpg,393,442,466,603
0258.jpg,724,93,755,166
0310.jpg,503,437,567,576
0310.jpg,696,83,741,162
0304.jpg,431,447,532,589
0304.jpg,708,92,748,163
0338.jpg,547,405,592,559
0338.jpg,632,94,682,153
0112.jpg,872,441,934,590
0112.jpg,508,101,557,165
0106.jpg,891,445,1015,593
0106.jpg,541,97,577,162
0107.jpg,901,443,999,592
0107.jpg,533,100,571,162
0113.jpg,864,442,934,594
0113.jpg,507,96,555,167
0339.jpg,543,405,592,541
0339.jpg,633,93,686,151
0305.jpg,445,445,534,590
0305.jpg,706,93,748,162
0311.jpg,509,435,573,577
0311.jpg,694,81,733,162
0259.jpg,389,440,458,603
0259.jpg,719,93,755,165
0271.jpg,333,405,425,575
0271.jpg,692,93,739,163
0265.jpg,353,435,434,598
0265.jpg,705,93,743,164
0098.jpg,921,446,1022,583
0098.jpg,570,100,618,160
0073.jpg,613,439,705,574
0073.jpg,559,92,596,169
0067.jpg,562,429,674,576
0067.jpg,558,91,603,170
0063.jpg,557,409,641,561
0063.jpg,581,93,621,161
0077.jpg,653,431,766,574
0077.jpg,562,95,600,165
0088.jpg,820,425,915,571
0088.jpg,573,92,616,164
0249.jpg,475,450,555,603
0249.jpg,736,96,777,168
0261.jpg,377,435,453,602
0261.jpg,709,95,749,165
0275.jpg,305,415,399,573
0275.jpg,687,100,738,162
0329.jpg,534,411,604,558
0329.jpg,638,87,682,153
0315.jpg,527,436,598,582
0315.jpg,685,88,712,161
0301.jpg,415,446,531,590
0301.jpg,709,91,748,163
0117.jpg,812,444,922,603
0117.jpg,512,101,549,168
0103.jpg,929,448,1026,588
0103.jpg,552,99,585,157
0102.jpg,931,448,1025,585
0102.jpg,558,99,588,157
0116.jpg,812,445,932,603
0116.jpg,509,104,550,167
0300.jpg,415,442,529,590
0300.jpg,709,92,746,163
0314.jpg,523,433,592,582
0314.jpg,686,82,714,162
0328.jpg,537,415,632,560
0328.jpg,644,86,684,154
0274.jpg,321,414,401,575
