image_name,x1,y1,x2,y2
0071.jpg,981,353,1073,542
0105.jpg,672,504,836,708
0111.jpg,530,525,668,713
0110.jpg,557,517,703,701
0104.jpg,696,500,839,707
0070.jpg,983,355,1082,543
0072.jpg,977,351,1062,542
0099.jpg,778,469,931,705
0112.jpg,495,533,666,718
0106.jpg,648,503,832,706
0107.jpg,628,504,816,705
0113.jpg,455,544,661,717
0098.jpg,775,465,928,703
0073.jpg,972,346,1057,540
0067.jpg,1027,356,1107,530
0077.jpg,936,343,1027,556
0088.jpg,809,404,928,633
0103.jpg,717,495,865,706
0102.jpg,738,486,896,706
0116.jpg,370,575,587,718
0089.jpg,815,402,925,631
0076.jpg,947,342,1035,550
0074.jpg,966,342,1050,540
0100.jpg,770,472,927,705
0114.jpg,419,554,646,716
0115.jpg,391,565,623,718
0101.jpg,755,479,915,705
0075.jpg,957,341,1043,544
0012.jpg,1052,414,1168,640
0006.jpg,1053,424,1169,646
0007.jpg,1053,423,1169,646
0013.jpg,1053,412,1169,640
0005.jpg,1053,426,1169,646
0011.jpg,1051,415,1168,641
0010.jpg,1051,417,1168,641
0004.jpg,1052,430,1168,646
0028.jpg,1006,401,1143,606
0000.jpg,1053,435,1168,644
0014.jpg,1053,411,1168,640
0015.jpg,1052,410,1166,640
0001.jpg,1052,434,1168,645
0029.jpg,1010,397,1166,596
0017.jpg,1053,404,1163,637
0003.jpg,1052,432,1168,646
0002.jpg,1052,433,1168,645
0016.jpg,1053,409,1164,639
0027.jpg,1006,406,1137,607
0026.jpg,1006,407,1127,607
0024.jpg,1006,401,1127,608
0030.jpg,1020,393,1164,586
0018.jpg,1053,400,1161,633
0019.jpg,1057,396,1154,624
0025.jpg,1006,407,1125,608
0009.jpg,1052,418,1169,643
0021.jpg,1046,394,1140,611
0020.jpg,1051,395,1147,622
0008.jpg,1052,420,1169,644
0022.jpg,1035,396,1135,607
0023.jpg,1018,398,1129,607
0078.jpg,920,347,1018,566
0093.jpg,796,412,914,659
0087.jpg,810,406,930,632
0086.jpg,810,404,937,634
0092.jpg,797,406,918,652
0079.jpg,908,353,1009,573
0084.jpg,815,393,954,618
0090.jpg,808,401,923,632
0091.jpg,803,401,921,639
0085.jpg,812,400,945,627
0081.jpg,864,371,988,596
0095.jpg,781,431,921,682
0094.jpg,790,420,916,671
0080.jpg,880,362,997,588
0069.jpg,988,356,1091,541
0096.jpg,773,444,928,689
0082.jpg,845,380,977,606
0109.jpg,583,511,753,703
0108.jpg,607,504,788,698
0083.jpg,828,387,964,609
0097.jpg,770,456,928,697
0068.jpg,1010,358,1095,536
