image_name,x1,y1,x2,y2
0071.jpg,366,228,476,402
0065.jpg,412,230,497,405
0059.jpg,443,242,532,415
0105.jpg,364,194,430,352
0111.jpg,370,198,424,351
0110.jpg,369,195,425,350
0104.jpg,364,197,430,353
0058.jpg,480,242,542,417
0064.jpg,420,232,499,409
0070.jpg,370,229,485,404
0066.jpg,403,229,496,404
0072.jpg,367,226,465,398
0099.jpg,341,205,430,368
0106.jpg,365,193,429,350
0107.jpg,365,192,427,352
0098.jpg,345,200,433,370
0073.jpg,368,221,459,392
0067.jpg,389,230,494,405
0063.jpg,417,235,503,411
0077.jpg,353,226,435,380
0088.jpg,342,198,410,368
0103.jpg,360,200,430,358
0102.jpg,359,200,432,359
0089.jpg,344,196,401,362
0076.jpg,359,224,437,380
0062.jpg,413,237,517,413
0048.jpg,554,240,667,402
0074.jpg,365,221,446,386
0060.jpg,426,239,528,416
0100.jpg,342,205,432,366
0101.jpg,340,203,432,366
0061.jpg,418,239,527,415
0075.jpg,361,222,438,381
0049.jpg,558,240,667,401
0012.jpg,704,212,776,462
0006.jpg,698,200,765,468
0007.jpg,702,202,770,467
0013.jpg,701,218,776,462
0005.jpg,693,199,760,474
0011.jpg,708,264,777,463
0039.jpg,640,228,703,409
0038.jpg,646,229,721,413
0010.jpg,708,257,777,463
0004.jpg,685,248,759,476
0028.jpg,689,259,796,427
0000.jpg,669,199,756,476
0014.jpg,700,225,774,462
0015.jpg,699,236,775,462
0001.jpg,671,198,757,478
0029.jpg,686,257,784,426
0017.jpg,701,242,777,452
0003.jpg,681,199,758,478
0002.jpg,674,198,758,478
0016.jpg,703,249,775,457
0033.jpg,672,240,762,423
0027.jpg,692,259,811,426
0026.jpg,694,258,823,426
0032.jpg,675,244,764,423
0024.jpg,693,249,853,426
0030.jpg,682,252,793,425
0018.jpg,701,227,790,448
0019.jpg,701,189,801,441
0031.jpg,680,248,783,422
0025.jpg,693,255,848,426
0009.jpg,706,208,777,465
0021.jpg,698,185,816,423
0035.jpg,661,234,753,421
0034.jpg,668,237,759,422
0020.jpg,700,179,809,431
0008.jpg,705,205,775,464
0036.jpg,658,232,746,418
0022.jpg,696,241,831,417
0023.jpg,694,243,846,419
0037.jpg,652,232,735,416
0050.jpg,555,241,666,400
0044.jpg,590,227,673,404
0078.jpg,351,229,443,379
0093.jpg,340,199,422,368
0087.jpg,343,202,428,373
0086.jpg,347,206,407,380
0092.jpg,339,195,410,366
0079.jpg,349,230,448,380
0045.jpg,576,232,669,404
0051.jpg,548,241,654,402
0047.jpg,557,239,667,402
0053.jpg,530,237,594,403
0084.jpg,345,225,407,381
0090.jpg,341,194,398,365
0091.jpg,339,195,400,361
0085.jpg,345,217,401,380
0052.jpg,539,239,627,405
0046.jpg,565,237,668,404
0042.jpg,621,223,686,404
0056.jpg,502,240,560,415
0081.jpg,346,231,447,381
0081.jpg,346,231,411,380
0095.jpg,343,202,439,371
0094.jpg,342,201,433,365
0080.jpg,348,231,447,381
0057.jpg,490,241,551,412
0043.jpg,607,224,679,404
0069.jpg,372,230,489,405
0055.jpg,512,238,570,410
0041.jpg,629,224,690,406
0096.jpg,343,199,439,369
0082.jpg,345,231,435,381
0109.jpg,368,193,423,348
0108.jpg,368,192,424,348
0083.jpg,346,230,426,380
0097.jpg,345,199,438,370
0040.jpg,635,225,695,407
0054.jpg,520,236,580,404
0068.jpg,380,231,495,405
