image_name,x1,y1,x2,y2
0071.jpg,485,469,565,595
0065.jpg,508,455,555,579
0059.jpg,515,456,562,581
0515.jpg,684,181,721,255
0273.jpg,471,533,546,670
0273.jpg,724,130,749,211
0267.jpg,464,504,530,652
0501.jpg,701,161,731,229
0529.jpg,712,187,746,267
0298.jpg,460,534,528,651
0461.jpg,199,575,257,706
0307.jpg,476,509,524,650
0307.jpg,709,142,749,208
0313.jpg,486,504,537,627
0475.jpg,737,142,778,209
0449.jpg,129,594,192,710
0105.jpg,342,463,395,598
0111.jpg,338,482,423,597
0139.jpg,449,494,521,633
0138.jpg,448,489,520,628
0110.jpg,337,478,414,588
0104.jpg,344,463,401,598
0448.jpg,129,593,195,710
0312.jpg,483,503,536,635
0474.jpg,737,139,777,209
0460.jpg,182,575,250,704
0306.jpg,474,511,525,651
0299.jpg,461,535,528,652
0528.jpg,711,186,745,265
0266.jpg,461,501,523,647
0500.jpg,703,161,732,226
0514.jpg,683,180,719,253
0272.jpg,465,532,546,671
0272.jpg,724,131,749,211
0058.jpg,516,454,561,582
0058.jpg,717,124,765,193
0064.jpg,508,457,557,579
0070.jpg,488,465,563,593
0066.jpg,506,454,554,581
0072.jpg,487,474,565,598
0099.jpg,348,502,401,601
0502.jpg,701,161,730,232
0264.jpg,456,500,514,642
0270.jpg,472,519,544,667
0258.jpg,428,494,474,593
0258.jpg,708,141,755,208
0476.jpg,736,143,778,209
0310.jpg,479,503,532,641
0304.jpg,470,520,523,651
0304.jpg,705,144,748,208
0462.jpg,214,574,264,714
0338.jpg,523,537,620,689
0338.jpg,796,128,827,205
0489.jpg,569,613,670,720
0112.jpg,337,489,430,599
0106.jpg,340,466,389,599
0107.jpg,338,471,390,597
0113.jpg,340,494,430,600
0488.jpg,543,609,635,717
0339.jpg,518,544,621,693
0305.jpg,473,516,520,647
0305.jpg,705,146,748,208
0463.jpg,224,576,272,715
0477.jpg,735,148,778,209
0311.jpg,482,502,535,636
0259.jpg,433,498,481,595
0259.jpg,708,141,753,209
0271.jpg,471,528,545,670
0517.jpg,687,184,724,258
0503.jpg,699,162,728,234
0265.jpg,458,501,518,643
0098.jpg,355,507,422,597
0073.jpg,490,474,565,601
0067.jpg,504,454,556,584
0063.jpg,509,460,560,580
0077.jpg,469,475,532,606
0088.jpg,399,482,476,593
0249.jpg,379,501,440,583
0249.jpg,694,142,733,207
0261.jpg,445,503,514,644
0507.jpg,691,169,720,238
0513.jpg,676,179,718,251
0275.jpg,460,529,543,669
0275.jpg,722,135,750,211
0329.jpg,545,517,617,661
0315.jpg,485,508,541,628
0315.jpg,733,145,781,210
0473.jpg,743,138,778,209
0467.jpg,737,140,779,211
0301.jpg,463,522,526,652
0498.jpg,740,646,888,720
0117.jpg,351,498,412,602
0103.jpg,344,473,398,598
0102.jpg,346,479,397,585
0116.jpg,344,500,415,601
0499.jpg,764,651,893,720
0499.jpg,705,161,732,226
0466.jpg,747,141,780,211
0300.jpg,462,535,528,652
0314.jpg,486,505,540,625
0472.jpg,744,138,778,208
0328.jpg,542,513,612,657
0328.jpg,755,128,821,206
0512.jpg,675,179,717,250
0274.jpg,471,531,545,670
0274.jpg,724,134,750,211
0260.jpg,439,500,511,639
0260.jpg,712,140,749,209
0506.jpg,694,168,723,235
0248.jpg,378,501,436,583
0248.jpg,693,142,734,207
0089.jpg,391,482,475,594
0076.jpg,476,474,546,603
0062.jpg,509,463,561,579
0048.jpg,508,456,564,578
0074.jpg,487,474,564,602
0060.jpg,512,462,562,580
0060.jpg,705,123,763,193
0538.jpg,723,179,754,266
0276.jpg,460,526,542,668
0510.jpg,679,176,716,248
0504.jpg,697,164,727,232
0262.jpg,449,504,514,645
0289.jpg,448,517,522,656
0458.jpg,143,582,234,716
0302.jpg,465,528,525,651
0302.jpg,706,143,741,208
