image_name,x1,y1,x2,y2
0071.jpg,441,352,523,542
0065.jpg,495,346,573,530
0059.jpg,509,337,606,516
0105.jpg,269,372,361,571
0111.jpg,321,368,410,576
0139.jpg,574,295,638,455
0138.jpg,571,301,632,455
0110.jpg,319,372,402,578
0104.jpg,269,375,358,572
0058.jpg,523,331,606,512
0064.jpg,502,345,593,526
0070.jpg,450,353,547,539
0066.jpg,487,349,554,534
0072.jpg,431,352,515,545
0099.jpg,258,367,355,557
0112.jpg,329,364,417,572
0106.jpg,270,371,369,573
0107.jpg,277,373,377,575
0113.jpg,353,361,424,553
0098.jpg,257,369,355,555
0073.jpg,421,353,512,544
0067.jpg,479,351,554,538
0063.jpg,509,345,605,529
0077.jpg,366,366,486,556
0088.jpg,297,353,370,546
0117.jpg,379,350,466,544
0103.jpg,268,374,363,572
0102.jpg,269,373,363,573
0116.jpg,379,356,452,548
0089.jpg,283,358,369,547
0076.jpg,388,361,487,554
0062.jpg,511,345,608,527
0048.jpg,540,328,612,485
0074.jpg,410,354,503,548
0060.jpg,500,340,607,521
0128.jpg,503,321,572,475
0100.jpg,263,368,357,563
0114.jpg,366,360,433,549
0115.jpg,378,359,442,546
0101.jpg,268,370,361,569
0129.jpg,512,320,579,467
0061.jpg,508,344,608,522
0075.jpg,396,357,506,552
0049.jpg,541,332,611,486
0012.jpg,445,305,544,538
0006.jpg,446,339,557,538
0166.jpg,663,243,714,392
0172.jpg,656,228,713,362
0173.jpg,656,226,712,358
0167.jpg,661,244,716,388
0007.jpg,446,339,564,537
0013.jpg,443,300,542,540
0005.jpg,445,340,544,538
0011.jpg,445,315,551,539
0039.jpg,504,330,589,500
0171.jpg,657,231,712,371
0165.jpg,663,241,713,401
0159.jpg,653,256,716,402
0158.jpg,653,262,714,403
0164.jpg,662,240,712,401
0170.jpg,657,234,714,377
0038.jpg,500,323,587,501
0010.jpg,446,331,557,538
0004.jpg,443,341,534,536
0028.jpg,492,310,560,517
0000.jpg,445,342,530,537
0014.jpg,443,296,544,540
0148.jpg,626,285,707,423
0174.jpg,657,225,710,353
