image_name,x1,y1,x2,y2
0071.jpg,583,460,704,617
0071.jpg,615,101,639,167
0065.jpg,598,453,712,622
0065.jpg,611,104,638,169
0059.jpg,641,442,731,612
0273.jpg,789,356,850,518
0273.jpg,473,81,497,146
0267.jpg,782,378,867,529
0267.jpg,440,86,475,150
0298.jpg,716,328,775,468
0307.jpg,687,292,734,425
0313.jpg,655,291,715,403
0105.jpg,432,424,494,582
0105.jpg,632,95,678,156
0111.jpg,397,432,480,589
0139.jpg,564,436,636,608
0139.jpg,585,85,624,150
0138.jpg,558,433,623,604
0138.jpg,583,86,620,152
0110.jpg,397,432,480,589
0104.jpg,432,424,494,584
0104.jpg,632,96,677,156
0312.jpg,662,288,718,403
0306.jpg,689,297,739,431
0299.jpg,710,323,773,463
0266.jpg,782,378,867,529
0266.jpg,440,86,475,150
0272.jpg,789,356,850,518
0272.jpg,473,81,497,147
0058.jpg,643,444,735,613
0064.jpg,605,448,714,617
0064.jpg,611,106,638,169
0070.jpg,583,461,712,620
0070.jpg,615,101,639,162
0066.jpg,592,458,712,623
0066.jpg,610,101,638,170
0072.jpg,581,457,684,616
0072.jpg,616,100,639,166
0099.jpg,440,440,510,602
0099.jpg,626,89,666,154
0264.jpg,785,387,870,529
0264.jpg,425,87,473,151
0270.jpg,785,362,857,522
0270.jpg,464,81,487,147
0258.jpg,780,394,878,532
0310.jpg,679,289,726,411
0304.jpg,695,308,746,437
0338.jpg,537,262,593,381
0112.jpg,389,435,481,590
0106.jpg,431,429,492,580
0106.jpg,633,98,677,156
0107.jpg,430,427,489,582
0107.jpg,633,99,677,156
0113.jpg,388,438,484,590
0339.jpg,537,262,593,381
0305.jpg,692,303,742,435
0311.jpg,672,289,722,407
0259.jpg,781,393,873,531
0271.jpg,786,359,853,516
0271.jpg,467,81,492,147
0265.jpg,784,384,868,530
0265.jpg,431,87,474,151
0098.jpg,440,440,510,602
0098.jpg,626,89,667,154
0073.jpg,577,456,665,616
0073.jpg,617,99,640,167
0067.jpg,589,461,711,623
0067.jpg,611,101,638,170
0063.jpg,617,445,716,614
0063.jpg,612,107,637,169
0077.jpg,546,451,606,604
0077.jpg,615,98,642,167
0088.jpg,484,447,542,614
0249.jpg,775,403,850,557
0261.jpg,781,394,895,531
0275.jpg,783,357,845,513
0275.jpg,481,83,515,147
0329.jpg,584,269,630,387
0315.jpg,646,291,709,402
0301.jpg,700,317,758,443
0117.jpg,389,439,503,588
0117.jpg,610,89,647,154
0103.jpg,432,420,496,597
0103.jpg,630,93,677,156
0102.jpg,432,420,500,600
0102.jpg,629,91,676,155
0116.jpg,389,439,503,588
0300.jpg,706,320,766,456
0300.jpg,620,61,656,140
0314.jpg,646,291,709,402
0328.jpg,592,267,633,386
0274.jpg,787,356,847,513
0274.jpg,478,82,506,147
0260.jpg,781,394,895,531
0248.jpg,775,403,850,557
0089.jpg,477,447,534,615
0076.jpg,559,452,618,609
0076.jpg,615,99,641,168
0062.jpg,617,445,716,613
0062.jpg,612,107,637,169
0048.jpg,691,438,760,609
0048.jpg,604,111,642,169
0074.jpg,569,454,643,614
