image_name,x1,y1,x2,y2
0071.jpg,581,452,669,603
0071.jpg,668,146,699,225
0065.jpg,604,456,668,608
0065.jpg,656,136,682,214
0059.jpg,651,477,726,594
0059.jpg,636,130,669,203
0105.jpg,322,420,373,569
0104.jpg,329,420,377,567
0104.jpg,673,177,706,272
0058.jpg,656,483,736,594
0058.jpg,634,128,666,198
0064.jpg,617,457,672,588
0064.jpg,652,136,677,210
0070.jpg,587,450,659,603
0070.jpg,666,144,692,224
0066.jpg,599,453,663,609
0066.jpg,657,136,687,215
0072.jpg,569,454,672,604
0072.jpg,669,148,693,228
0099.jpg,344,425,409,570
0099.jpg,672,176,706,269
0106.jpg,310,420,371,569
0106.jpg,672,177,704,243
0107.jpg,307,420,369,569
0107.jpg,671,176,704,274
0098.jpg,344,425,416,569
0098.jpg,672,173,705,270
0073.jpg,564,457,674,603
0073.jpg,671,150,705,231
0067.jpg,601,452,657,609
0067.jpg,660,136,689,221
0063.jpg,623,461,677,587
0063.jpg,649,135,674,210
0077.jpg,501,460,651,597
0077.jpg,676,164,706,245
0088.jpg,419,447,497,572
0088.jpg,670,175,703,268
0103.jpg,333,421,382,567
0103.jpg,674,177,707,271
0102.jpg,337,423,388,569
0089.jpg,408,444,479,567
0076.jpg,512,460,668,601
0076.jpg,676,163,708,246
0062.jpg,627,463,688,597
0062.jpg,646,133,674,210
0048.jpg,691,454,875,585
0048.jpg,611,117,642,182
0074.jpg,542,462,674,602
0074.jpg,671,157,701,240
0060.jpg,646,472,707,595
0060.jpg,638,129,672,207
0100.jpg,343,424,398,569
0100.jpg,672,177,706,244
0101.jpg,340,424,392,568
0101.jpg,673,177,707,271
0061.jpg,623,467,700,597
0061.jpg,641,130,673,210
0075.jpg,528,462,672,599
0075.jpg,674,161,707,245
0049.jpg,685,466,832,584
0049.jpg,612,119,644,188
0012.jpg,904,456,1021,605
0012.jpg,584,89,620,171
0006.jpg,903,465,1022,607
0006.jpg,590,95,620,170
0007.jpg,903,465,1022,607
0007.jpg,589,96,625,170
0013.jpg,902,456,1019,604
0013.jpg,584,90,623,171
0005.jpg,903,466,1022,607
0005.jpg,590,94,622,170
0011.jpg,904,458,1021,607
0011.jpg,585,88,619,170
0039.jpg,815,453,961,581
0039.jpg,600,115,629,175
0038.jpg,830,453,975,580
0038.jpg,599,116,628,175
0010.jpg,904,461,1021,607
0010.jpg,586,91,619,169
0004.jpg,903,467,1022,607
0004.jpg,590,95,619,170
0028.jpg,887,435,998,586
0028.jpg,591,94,621,166
0000.jpg,902,470,1022,607
0000.jpg,590,97,616,170
0014.jpg,901,454,1016,604
0014.jpg,584,92,622,171
0015.jpg,900,453,1015,603
0015.jpg,584,93,622,170
0001.jpg,902,469,1022,607
0001.jpg,590,98,616,171
0029.jpg,882,437,996,584
0029.jpg,590,96,626,165
0017.jpg,900,454,1012,603
0017.jpg,584,94,619,171
0003.jpg,903,468,1022,607
0003.jpg,590,96,621,171
0002.jpg,902,468,1022,607
0002.jpg,590,97,617,171
0016.jpg,900,453,1013,604
0016.jpg,584,94,621,171
0033.jpg,877,450,997,585
0033.jpg,583,105,627,174
0027.jpg,894,434,1000,586
0027.jpg,590,85,619,168
0026.jpg,899,435,1004,591
0026.jpg,592,81,618,170
0032.jpg,878,450,997,585
0032.jpg,580,102,627,171
0024.jpg,898,439,1009,600
0024.jpg,590,95,619,171
0030.jpg,879,442,997,585
0030.jpg,589,97,628,166
0018.jpg,900,454,1013,604
0018.jpg,584,93,619,171
0019.jpg,900,454,1013,604
0019.jpg,584,89,620,171
0031.jpg,879,446,998,585
0031.jpg,588,100,628,169
0025.jpg,900,437,1008,596
0025.jpg,591,87,619,170
0009.jpg,904,462,1022,607
0009.jpg,587,93,620,169
0021.jpg,900,452,1013,603
0021.jpg,585,96,618,171
0035.jpg,879,453,995,582
0035.jpg,594,113,626,174
0034.jpg,880,453,998,585
0034.jpg,591,107,627,174
0020.jpg,900,454,1013,604
0020.jpg,584,90,619,171
0008.jpg,902,464,1021,607
0008.jpg,588,95,622,170
0036.jpg,872,451,993,580
0036.jpg,594,116,628,175
0022.jpg,900,449,1013,603
0022.jpg,587,95,617,171
0023.jpg,898,445,1012,602
0023.jpg,589,97,629,171
0037.jpg,854,452,986,579
0037.jpg,597,117,627,174
0050.jpg,692,475,806,583
0050.jpg,613,121,649,191
0044.jpg,728,456,902,578
0044.jpg,606,114,635,181
0078.jpg,498,460,634,596
0078.jpg,670,165,706,245
0093.jpg,373,431,444,564
0093.jpg,672,176,704,263
0087.jpg,426,448,516,573
0087.jpg,668,174,701,252
0086.jpg,425,449,535,573
0086.jpg,666,171,701,256
0092.jpg,386,435,450,565
0092.jpg,672,177,704,268
0079.jpg,502,460,611,594
0079.jpg,669,165,706,245
0045.jpg,749,451,901,574
0045.jpg,608,114,638,185
0051.jpg,689,492,807,580
0051.jpg,615,122,654,192
0047.jpg,705,446,890,575
0047.jpg,610,115,641,186
0053.jpg,689,486,779,585
0053.jpg,618,124,654,194
0084.jpg,454,450,560,590
0084.jpg,664,170,702,251
0090.jpg,399,442,466,565
0090.jpg,671,178,702,268
0091.jpg,392,438,458,563
0091.jpg,672,178,702,268
0085.jpg,443,448,551,583
0085.jpg,666,170,701,255
0052.jpg,690,490,789,584
0052.jpg,616,125,654,194
0046.jpg,704,446,897,572
0046.jpg,609,114,640,184
0042.jpg,753,451,911,579
0042.jpg,603,116,633,181
0056.jpg,669,483,759,591
0056.jpg,629,126,662,201
0081.jpg,488,456,575,594
0081.jpg,665,167,706,248
0095.jpg,356,426,437,566
0095.jpg,672,173,705,269
0094.jpg,366,427,440,564
0094.jpg,673,176,704,268
0080.jpg,497,458,581,594
0080.jpg,668,166,705,246
0057.jpg,661,485,750,595
0057.jpg,632,128,665,200
0043.jpg,746,453,907,580
0043.jpg,604,115,634,180
0069.jpg,594,449,652,605
0069.jpg,664,143,691,223
0055.jpg,675,483,770,585
0055.jpg,625,125,658,200
0041.jpg,778,451,911,580
0041.jpg,602,116,630,180
