image_name,x1,y1,x2,y2
0071.jpg,508,175,572,266
0065.jpg,517,176,632,276
0059.jpg,571,182,671,290
0058.jpg,584,183,675,294
0064.jpg,524,176,633,275
0070.jpg,514,176,582,266
0066.jpg,514,178,623,272
0072.jpg,503,174,560,263
0099.jpg,494,154,541,261
0098.jpg,490,155,539,261
0073.jpg,493,172,556,263
0067.jpg,508,177,614,267
0063.jpg,526,178,638,281
0077.jpg,462,172,533,260
0088.jpg,460,155,516,258
0089.jpg,468,154,518,258
0076.jpg,466,171,544,261
0062.jpg,536,179,643,284
0048.jpg,597,190,650,313
0074.jpg,480,172,554,263
0060.jpg,557,182,665,286
0100.jpg,498,153,541,262
0101.jpg,501,152,544,262
0061.jpg,546,181,656,283
0075.jpg,471,171,550,262
0049.jpg,600,190,660,309
0012.jpg,445,229,523,465
0006.jpg,432,231,516,470
0007.jpg,432,230,516,467
0013.jpg,448,273,552,461
0005.jpg,432,227,516,470
0011.jpg,441,225,521,468
0039.jpg,556,204,611,351
0038.jpg,552,207,608,368
0010.jpg,436,224,518,468
0004.jpg,440,227,516,470
0028.jpg,481,252,556,408
0000.jpg,451,223,517,468
0014.jpg,448,265,534,457
0015.jpg,443,257,533,449
0001.jpg,448,222,516,468
0029.jpg,489,247,560,401
0017.jpg,424,191,538,435
0003.jpg,441,223,515,471
0002.jpg,444,222,516,467
0016.jpg,432,232,534,441
0033.jpg,512,226,582,393
0027.jpg,471,258,554,423
0026.jpg,454,264,552,423
0032.jpg,511,232,575,396
0024.jpg,419,274,549,427
0030.jpg,501,242,563,400
0018.jpg,417,204,539,430
0019.jpg,409,241,540,427
0031.jpg,510,238,571,398
0025.jpg,432,270,550,425
0009.jpg,433,230,516,469
0021.jpg,402,268,548,427
0035.jpg,531,218,593,376
0034.jpg,518,222,589,381
0020.jpg,404,263,546,424
0008.jpg,430,232,516,468
0036.jpg,541,216,598,375
0022.jpg,403,271,548,429
0023.jpg,409,273,548,428
0037.jpg,546,211,602,370
0050.jpg,602,192,674,307
0044.jpg,586,194,637,329
0078.jpg,458,170,527,261
0093.jpg,487,153,530,258
0087.jpg,455,154,515,258
0086.jpg,454,156,512,258
0092.jpg,485,153,531,257
0079.jpg,457,168,520,260
0045.jpg,588,193,639,324
0051.jpg,603,192,682,305
0047.jpg,593,191,646,319
0053.jpg,611,193,685,304
0084.jpg,452,158,512,259
0090.jpg,475,153,520,257
0091.jpg,481,153,522,257
0085.jpg,452,156,512,259
0052.jpg,609,193,684,304
0046.jpg,591,192,642,321
0042.jpg,578,199,625,340
0056.jpg,603,186,686,301
0081.jpg,452,166,517,260
0095.jpg,488,154,536,259
0094.jpg,487,154,529,257
0080.jpg,450,166,518,261
0057.jpg,595,184,684,299
0043.jpg,583,196,633,336
0069.jpg,518,176,590,267
0055.jpg,608,191,685,302
0041.jpg,571,201,619,344
0096.jpg,488,154,541,259
0082.jpg,452,165,514,259
0083.jpg,451,164,513,259
0097.jpg,488,155,541,259
0040.jpg,564,202,614,346
0054.jpg,611,192,684,304
0068.jpg,520,176,599,269
