image_name,x1,y1,x2,y2
0012.jpg,895,455,1008,597
0006.jpg,912,440,1011,599
0007.jpg,900,444,1009,600
0013.jpg,896,456,1007,595
0005.jpg,925,437,1013,601
0011.jpg,892,455,1008,600
0010.jpg,891,453,1008,601
0004.jpg,937,436,1014,604
0028.jpg,735,466,885,594
0028.jpg,599,99,625,165
0000.jpg,956,442,1018,627
0000.jpg,592,86,622,158
0014.jpg,896,456,1007,595
0015.jpg,888,453,1005,592
0001.jpg,954,440,1015,616
0017.jpg,860,452,986,589
0003.jpg,947,437,1014,609
0002.jpg,954,440,1015,616
0016.jpg,875,452,997,590
0027.jpg,749,461,897,589
0027.jpg,599,98,625,167
0026.jpg,766,457,907,584
0026.jpg,597,100,625,168
0024.jpg,777,454,913,583
0024.jpg,595,100,624,168
0018.jpg,840,452,968,589
0019.jpg,823,453,944,588
0025.jpg,766,457,908,583
0025.jpg,597,100,625,168
0009.jpg,892,450,1008,601
0021.jpg,811,452,928,589
0020.jpg,823,453,944,588
0008.jpg,900,444,1009,600
0022.jpg,800,451,924,587
0022.jpg,593,99,624,169
0023.jpg,788,452,917,586
