image_name,x1,y1,x2,y2
0071.jpg,560,481,639,621
0065.jpg,524,481,578,599
0059.jpg,426,475,527,586
0058.jpg,423,472,509,589
0064.jpg,502,481,569,599
0070.jpg,554,479,633,617
0066.jpg,532,479,584,608
0072.jpg,568,483,639,622
0073.jpg,578,483,639,623
0067.jpg,540,479,590,599
0063.jpg,481,484,566,599
0077.jpg,614,478,660,623
0088.jpg,662,485,715,633
0089.jpg,664,485,720,634
0076.jpg,610,480,650,622
0062.jpg,457,482,565,600
0048.jpg,317,467,390,580
0074.jpg,589,482,640,623
0060.jpg,431,475,546,591
0061.jpg,440,479,559,597
0075.jpg,599,481,643,622
0049.jpg,340,467,401,579
0012.jpg,304,489,405,615
0006.jpg,327,499,424,625
0007.jpg,322,499,424,623
0013.jpg,298,488,398,615
0005.jpg,328,500,425,625
0011.jpg,305,489,412,616
0039.jpg,220,464,321,588
0038.jpg,212,465,316,586
0010.jpg,313,492,419,617
0004.jpg,328,498,424,626
0028.jpg,209,474,289,594
0000.jpg,327,491,419,623
0014.jpg,289,482,392,613
0015.jpg,283,477,380,612
0001.jpg,327,495,424,623
0029.jpg,208,474,291,593
0017.jpg,265,474,346,612
0003.jpg,327,499,424,625
0002.jpg,327,495,424,625
0016.jpg,279,477,372,612
0033.jpg,208,474,287,593
0027.jpg,218,475,288,594
0026.jpg,234,470,289,585
0032.jpg,208,474,287,592
0024.jpg,253,473,294,586
0030.jpg,208,474,289,591
0018.jpg,268,472,338,611
0019.jpg,272,470,337,610
0031.jpg,208,474,287,592
0025.jpg,246,479,292,586
0009.jpg,315,495,423,620
0021.jpg,264,473,315,584
0035.jpg,208,470,293,590
0034.jpg,208,472,288,592
0020.jpg,273,460,325,595
0008.jpg,319,495,424,619
0036.jpg,208,467,300,592
0022.jpg,257,478,304,585
0023.jpg,256,477,297,586
0037.jpg,207,468,310,590
0050.jpg,342,467,418,579
0044.jpg,267,465,353,586
0078.jpg,619,478,668,621
0093.jpg,682,492,732,637
0093.jpg,454,112,497,186
0087.jpg,661,484,706,632
0086.jpg,656,485,698,632
0092.jpg,676,491,730,636
0079.jpg,621,478,677,621
0045.jpg,272,465,360,582
0051.jpg,344,467,422,585
0047.jpg,296,465,377,582
0053.jpg,358,467,443,590
0084.jpg,646,487,690,628
0090.jpg,668,488,723,635
0091.jpg,674,489,727,636
0085.jpg,652,486,696,627
0052.jpg,348,466,432,588
0046.jpg,279,464,371,581
0042.jpg,264,464,340,586
0056.jpg,415,472,488,592
0081.jpg,627,482,685,625
0095.jpg,695,491,742,636
0095.jpg,453,110,489,185
0094.jpg,690,492,736,637
0080.jpg,625,479,683,623
0057.jpg,418,473,498,590
0043.jpg,265,465,347,585
0069.jpg,547,479,625,614
0055.jpg,390,471,477,591
0041.jpg,246,466,333,585
0096.jpg,697,491,743,636
0096.jpg,452,112,485,183
0082.jpg,634,483,686,626
0083.jpg,641,485,687,626
0040.jpg,226,465,327,587
0054.jpg,372,471,463,590
0068.jpg,541,478,613,610
