image_name,x1,y1,x2,y2
0059.jpg,557,527,634,671
0058.jpg,559,527,634,668
0064.jpg,532,535,613,677
0063.jpg,547,534,621,677
0062.jpg,546,532,628,677
0062.jpg,679,107,712,176
0048.jpg,613,532,699,664
0048.jpg,663,105,711,171
0060.jpg,557,529,632,671
0061.jpg,546,530,630,673
0049.jpg,607,533,695,666
0049.jpg,663,106,712,172
0012.jpg,869,508,981,621
0006.jpg,898,515,1004,622
0007.jpg,898,514,1006,623
0013.jpg,856,507,967,622
0005.jpg,899,513,1004,623
0011.jpg,880,511,991,621
0039.jpg,663,550,729,661
0038.jpg,653,551,738,661
0010.jpg,888,512,1001,622
0004.jpg,899,509,1004,623
0028.jpg,734,539,811,629
0000.jpg,930,497,998,629
0014.jpg,851,507,953,623
0015.jpg,837,506,938,623
0001.jpg,924,499,1005,627
0029.jpg,726,540,803,631
0017.jpg,797,510,919,622
0003.jpg,902,505,1004,624
0003.jpg,569,106,621,168
0002.jpg,914,501,1004,627
0016.jpg,815,508,923,622
0033.jpg,696,544,784,635
0027.jpg,741,537,827,630
0026.jpg,748,536,842,629
0032.jpg,705,542,788,632
0024.jpg,738,519,880,632
0030.jpg,721,541,794,631
0018.jpg,784,511,920,618
0019.jpg,784,515,925,614
0031.jpg,711,542,791,628
0025.jpg,726,531,858,631
0009.jpg,893,513,1011,623
0021.jpg,766,517,927,617
0035.jpg,684,547,770,656
0034.jpg,691,546,786,648
0020.jpg,766,513,928,614
0008.jpg,899,525,1005,621
0036.jpg,678,548,751,661
0022.jpg,765,521,917,615
0023.jpg,760,529,900,630
0037.jpg,674,550,747,661
0050.jpg,599,533,689,665
0050.jpg,662,104,712,171
0044.jpg,632,539,705,659
0044.jpg,662,106,708,169
0045.jpg,627,537,705,661
0045.jpg,664,106,709,169
0051.jpg,592,534,683,666
0051.jpg,661,104,712,171
0047.jpg,618,533,702,661
0047.jpg,664,106,710,170
0053.jpg,581,532,663,667
0053.jpg,678,104,712,171
0052.jpg,586,533,674,666
0052.jpg,662,104,712,171
0046.jpg,622,535,704,662
0046.jpg,666,105,710,169
0042.jpg,642,546,711,659
0042.jpg,659,105,698,168
0056.jpg,577,528,636,671
0057.jpg,570,527,634,669
0043.jpg,636,542,706,659
0043.jpg,660,105,704,169
0055.jpg,588,529,647,666
0041.jpg,641,547,722,661
0041.jpg,656,104,693,170
0040.jpg,641,550,736,661
0040.jpg,653,104,688,171
0054.jpg,576,530,654,667
