image_name,x1,y1,x2,y2
0071.jpg,352,517,404,642
0071.jpg,751,181,806,261
0065.jpg,381,524,472,637
0059.jpg,448,515,513,640
0058.jpg,456,515,518,641
0058.jpg,801,180,845,257
0064.jpg,382,522,485,637
0070.jpg,356,519,409,642
0066.jpg,383,524,458,637
0072.jpg,339,515,402,643
0072.jpg,746,182,805,262
0073.jpg,330,514,399,643
0067.jpg,378,524,428,637
0063.jpg,401,520,495,634
0077.jpg,324,519,376,647
0076.jpg,324,517,385,647
0076.jpg,740,181,785,266
0062.jpg,419,518,496,630
0048.jpg,502,495,554,619
0048.jpg,787,163,832,248
0074.jpg,326,516,395,646
0074.jpg,743,181,799,265
0060.jpg,440,516,508,640
0061.jpg,429,516,503,634
0075.jpg,325,517,390,647
0075.jpg,742,180,791,266
0049.jpg,497,497,554,623
0012.jpg,511,489,587,614
0006.jpg,510,491,576,620
0007.jpg,513,494,577,619
0013.jpg,511,480,590,615
0005.jpg,506,491,575,620
0011.jpg,512,488,585,616
0039.jpg,517,492,564,606
0039.jpg,779,176,833,255
0038.jpg,519,490,566,603
0010.jpg,510,489,584,616
0004.jpg,505,480,574,622
0028.jpg,532,487,603,595
0000.jpg,503,490,569,621
0014.jpg,512,486,590,615
0015.jpg,515,494,590,615
0001.jpg,503,486,573,621
0029.jpg,529,490,594,594
0017.jpg,517,499,587,614
0003.jpg,505,474,572,621
0002.jpg,503,478,574,621
0016.jpg,516,501,589,614
0033.jpg,523,492,576,594
0027.jpg,535,483,608,593
0026.jpg,535,480,610,589
0032.jpg,523,493,579,595
0024.jpg,535,465,605,592
0030.jpg,525,493,582,595
0018.jpg,521,496,585,614
0019.jpg,523,492,581,612
0031.jpg,523,494,582,595
0025.jpg,536,476,610,591
0009.jpg,508,493,582,617
0021.jpg,526,480,581,603
0035.jpg,519,488,571,595
0034.jpg,522,490,573,595
0020.jpg,522,486,578,606
0008.jpg,507,493,579,619
0036.jpg,521,488,569,596
0022.jpg,528,466,586,601
0023.jpg,532,444,591,597
0037.jpg,520,488,567,602
0037.jpg,779,177,833,255
0050.jpg,489,501,553,627
0044.jpg,514,494,560,616
0078.jpg,323,516,369,647
0078.jpg,738,180,770,266
0086.jpg,296,516,348,648
0079.jpg,322,513,361,647
0045.jpg,514,494,558,619
0051.jpg,480,506,556,632
0051.jpg,798,160,834,252
0047.jpg,508,493,556,618
0053.jpg,474,516,554,638
0053.jpg,799,162,840,255
0084.jpg,298,515,350,647
0084.jpg,717,175,754,267
0085.jpg,297,516,350,648
0085.jpg,716,176,754,270
0052.jpg,476,512,555,636
0052.jpg,798,160,837,253
0046.jpg,512,494,557,619
0042.jpg,516,494,562,613
0056.jpg,474,514,554,639
0081.jpg,317,512,353,644
0080.jpg,317,513,356,646
0057.jpg,467,514,547,640
0043.jpg,515,495,561,614
0069.jpg,362,521,415,640
0055.jpg,480,515,554,639
0055.jpg,800,167,845,257
0041.jpg,518,495,562,608
0041.jpg,779,178,832,256
0082.jpg,309,512,351,646
0083.jpg,302,514,350,647
0083.jpg,720,176,755,267
0040.jpg,518,494,563,608
0040.jpg,779,178,833,256
0054.jpg,477,517,553,639
0054.jpg,799,164,842,256
0068.jpg,370,522,422,637
