image_name,x1,y1,x2,y2
0071.jpg,671,542,779,668
0071.jpg,556,87,607,156
0065.jpg,683,521,780,662
0059.jpg,721,492,778,635
0105.jpg,384,520,452,663
0111.jpg,351,521,408,665
0139.jpg,346,539,400,684
0138.jpg,345,539,400,683
0110.jpg,359,520,411,659
0110.jpg,636,84,674,146
0104.jpg,392,523,470,671
0104.jpg,629,81,659,150
0058.jpg,725,489,779,632
0064.jpg,689,515,780,659
0064.jpg,562,81,596,151
0070.jpg,674,542,783,669
0070.jpg,556,85,608,156
0066.jpg,676,528,781,664
0072.jpg,667,541,769,667
0072.jpg,555,88,605,156
0099.jpg,403,543,525,681
0112.jpg,339,524,404,663
0106.jpg,377,518,458,663
0107.jpg,373,517,439,666
0113.jpg,328,528,400,666
0098.jpg,406,544,540,680
0098.jpg,616,86,659,153
0073.jpg,661,541,754,666
0073.jpg,555,88,604,156
0067.jpg,675,535,781,667
0067.jpg,562,81,604,151
0063.jpg,695,508,781,650
0077.jpg,635,536,677,664
0088.jpg,525,533,598,667
0088.jpg,596,82,630,152
0117.jpg,311,548,388,679
0103.jpg,401,529,463,674
0103.jpg,626,83,659,151
0102.jpg,400,534,472,673
0102.jpg,623,84,659,151
0116.jpg,312,542,390,680
0089.jpg,516,532,588,667
0076.jpg,642,536,696,663
0076.jpg,556,87,604,156
0062.jpg,701,502,779,646
0062.jpg,550,82,594,153
0048.jpg,743,497,824,633
0074.jpg,656,538,737,665
0074.jpg,556,88,603,156
0060.jpg,715,495,777,639
0060.jpg,550,83,595,157
0128.jpg,312,546,400,677
0128.jpg,587,86,648,141
0100.jpg,399,541,510,680
0100.jpg,619,85,659,151
0114.jpg,319,532,395,669
0115.jpg,311,537,393,673
0101.jpg,400,539,490,677
0101.jpg,621,85,659,150
0129.jpg,314,542,400,678
0061.jpg,708,497,778,642
0061.jpg,549,82,594,155
0075.jpg,649,537,717,663
0075.jpg,556,88,603,156
0049.jpg,742,500,822,635
0012.jpg,867,472,955,591
0006.jpg,866,489,956,595
0007.jpg,867,486,955,594
0013.jpg,867,470,954,592
0005.jpg,867,480,957,595
0005.jpg,564,98,608,173
0011.jpg,867,474,955,592
0011.jpg,569,108,605,170
0039.jpg,819,477,871,587
0165.jpg,311,551,379,689
0159.jpg,310,551,381,687
0158.jpg,310,550,380,688
0164.jpg,310,551,380,689
0038.jpg,822,475,892,584
0010.jpg,867,477,956,592
0004.jpg,867,474,959,593
0028.jpg,860,476,931,587
0000.jpg,894,462,958,594
0014.jpg,866,466,949,593
0014.jpg,574,111,611,173
0148.jpg,335,546,399,687
0160.jpg,311,550,381,687
0161.jpg,310,550,381,687
0149.jpg,331,545,396,687
0015.jpg,866,465,942,592
0015.jpg,574,113,614,174
0001.jpg,887,464,958,593
0029.jpg,860,477,931,585
0017.jpg,865,463,928,592
0017.jpg,574,113,618,173
0003.jpg,872,470,955,592
0163.jpg,311,551,381,688
0162.jpg,311,550,382,688
0002.jpg,880,466,956,595
0016.jpg,864,464,933,592
0016.jpg,574,113,616,174
0033.jpg,848,478,917,582
0027.jpg,861,474,931,587
0147.jpg,338,545,399,687
0153.jpg,316,547,382,688
0152.jpg,320,546,387,688
0146.jpg,339,545,399,688
0026.jpg,862,469,932,586
0032.jpg,852,478,923,584
0024.jpg,864,463,929,587
0030.jpg,859,477,930,573
0018.jpg,867,463,927,592
0018.jpg,575,111,618,173
0150.jpg,327,546,394,687
0144.jpg,341,544,400,687
0145.jpg,341,545,399,688
0151.jpg,323,546,390,687
0019.jpg,868,458,926,591
0019.jpg,577,110,619,174
0031.jpg,855,477,927,585
0025.jpg,863,467,930,587
0009.jpg,866,479,955,593
0021.jpg,869,459,929,590
0021.jpg,582,110,621,172
0035.jpg,837,478,903,584
0035.jpg,585,105,633,165
0155.jpg,312,546,379,686
0141.jpg,345,541,400,685
0140.jpg,345,540,400,685
0154.jpg,314,547,380,687
0034.jpg,842,479,910,584
0020.jpg,871,463,929,591
0020.jpg,579,110,619,174
0008.jpg,866,485,955,593
0036.jpg,830,476,902,587
0022.jpg,867,462,929,590
0022.jpg,584,110,623,171
0142.jpg,343,542,399,686
0156.jpg,311,547,378,687
0157.jpg,311,548,379,687
0143.jpg,342,543,400,687
0023.jpg,865,464,929,588
0037.jpg,829,474,899,584
0050.jpg,743,500,815,635
0044.jpg,785,489,838,616
0078.jpg,626,538,668,665
0093.jpg,457,539,575,682
0087.jpg,537,533,606,666
0087.jpg,595,82,629,153
0124.jpg,310,554,398,678
0130.jpg,316,541,399,679
0118.jpg,312,552,395,679
0119.jpg,312,556,398,679
0131.jpg,323,540,400,679
0125.jpg,311,551,400,679
0086.jpg,547,535,614,668
0086.jpg,593,82,629,152
0092.jpg,475,536,557,675
0079.jpg,611,538,660,665
0045.jpg,768,490,838,620
0051.jpg,742,499,808,636
0051.jpg,548,95,599,159
0047.jpg,746,494,831,630
0053.jpg,743,495,792,634
0053.jpg,547,93,600,159
0084.jpg,566,536,641,668
0090.jpg,506,531,593,665
0133.jpg,337,539,399,680
0127.jpg,312,548,400,677
0127.jpg,594,87,652,142
0126.jpg,311,549,400,679
0126.jpg,598,87,654,142
0132.jpg,328,539,400,679
0091.jpg,496,533,592,669
0085.jpg,556,536,620,667
0085.jpg,591,82,625,153
0052.jpg,743,497,799,635
0052.jpg,547,95,599,159
0046.jpg,752,492,837,626
0042.jpg,803,485,848,609
0056.jpg,735,488,784,629
0081.jpg,578,538,658,665
0095.jpg,429,543,561,681
0136.jpg,344,538,400,681
0122.jpg,313,557,397,679
0123.jpg,313,556,397,678
0137.jpg,345,538,400,682
0094.jpg,443,542,565,681
0080.jpg,594,538,659,664
0057.jpg,732,489,782,631
0043.jpg,797,488,842,613
0069.jpg,675,542,783,669
0069.jpg,557,82,608,156
0055.jpg,740,490,786,630
0055.jpg,549,91,600,159
0041.jpg,809,482,861,601
0096.jpg,419,545,551,681
0096.jpg,419,546,512,682
0082.jpg,571,537,658,666
0109.jpg,366,518,414,663
0109.jpg,636,82,670,148
0121.jpg,313,558,398,679
0135.jpg,343,539,400,680
0134.jpg,341,540,400,679
0120.jpg,313,558,398,680
0108.jpg,369,516,419,666
0108.jpg,635,81,665,148
0083.jpg,567,536,654,665
0097.jpg,411,545,548,681
0097.jpg,412,546,504,682
0040.jpg,811,480,868,593
0054.jpg,742,492,789,632
0054.jpg,546,92,600,159
0068.jpg,674,539,782,668
0068.jpg,558,80,607,155
