image_name,x1,y1,x2,y2
0071.jpg,848,434,906,553
0065.jpg,867,429,914,548
0059.jpg,882,429,946,547
0058.jpg,882,430,950,546
0064.jpg,872,430,920,547
0064.jpg,617,87,647,165
0070.jpg,852,433,909,557
0066.jpg,864,429,911,551
0072.jpg,844,436,905,558
0073.jpg,843,437,902,561
0067.jpg,860,430,910,553
0063.jpg,876,429,928,547
0077.jpg,838,439,891,562
0076.jpg,839,438,894,561
0062.jpg,879,428,937,547
0048.jpg,922,423,964,542
0048.jpg,609,90,647,164
0074.jpg,840,437,899,561
0060.jpg,880,427,944,547
0061.jpg,881,428,942,548
0075.jpg,840,437,897,562
0049.jpg,920,423,959,543
0049.jpg,611,90,647,164
0012.jpg,913,419,996,540
0012.jpg,592,102,630,172
0006.jpg,892,433,980,556
0006.jpg,586,105,629,172
0007.jpg,907,430,988,555
0007.jpg,587,105,630,172
0013.jpg,912,414,997,528
0013.jpg,594,101,631,170
0005.jpg,884,436,969,556
0005.jpg,586,105,621,172
0011.jpg,915,402,987,525
0011.jpg,590,104,629,172
0039.jpg,935,417,1003,539
0039.jpg,608,93,645,165
0038.jpg,937,417,1004,538
0038.jpg,608,93,645,165
0010.jpg,921,417,986,528
0010.jpg,589,105,630,172
0004.jpg,875,441,975,558
0004.jpg,585,104,615,173
0028.jpg,955,412,1031,524
0028.jpg,608,98,641,165
0000.jpg,856,454,951,566
0014.jpg,915,411,1001,531
0014.jpg,597,101,632,168
0015.jpg,919,413,1007,531
0015.jpg,600,101,634,166
0001.jpg,858,449,957,564
0001.jpg,580,104,615,170
0029.jpg,957,412,1025,524
0029.jpg,609,97,640,165
0017.jpg,928,414,1018,528
0017.jpg,601,101,641,166
0003.jpg,865,445,967,560
0002.jpg,859,447,963,561
0016.jpg,923,413,1010,527
0016.jpg,600,101,638,165
0033.jpg,961,410,1007,529
0033.jpg,608,94,641,165
0027.jpg,954,415,1035,524
0027.jpg,608,99,641,165
0026.jpg,952,417,1034,523
0026.jpg,605,100,641,165
0032.jpg,961,408,1008,526
0032.jpg,609,95,640,165
0024.jpg,950,422,1035,523
0024.jpg,603,101,642,165
0030.jpg,960,412,1012,526
0030.jpg,609,96,640,165
0018.jpg,932,414,1031,527
0018.jpg,601,103,641,165
0019.jpg,937,413,1034,525
0019.jpg,601,104,641,165
0031.jpg,960,407,1008,524
0031.jpg,609,95,640,165
0025.jpg,951,422,1035,523
0025.jpg,604,100,641,165
0009.jpg,923,426,982,555
0009.jpg,588,105,630,173
0021.jpg,944,403,1036,525
0021.jpg,600,104,642,165
0035.jpg,950,416,1005,533
0035.jpg,608,93,643,165
0034.jpg,957,412,1006,532
0034.jpg,608,93,641,165
0020.jpg,941,408,1035,523
0020.jpg,601,104,642,165
0008.jpg,921,427,982,554
0008.jpg,588,106,628,172
0036.jpg,946,417,1004,535
0036.jpg,608,93,643,165
0022.jpg,947,421,1034,523
0022.jpg,600,104,641,165
0023.jpg,949,422,1035,522
0023.jpg,601,103,642,165
0037.jpg,941,417,1004,536
0037.jpg,608,93,644,165
0050.jpg,918,423,956,542
0050.jpg,613,90,647,164
0044.jpg,932,421,994,542
0044.jpg,608,92,645,165
0078.jpg,840,439,883,562
0079.jpg,839,439,879,562
0045.jpg,931,421,988,542
0045.jpg,608,91,646,164
0051.jpg,917,424,953,542
0051.jpg,615,90,647,164
0047.jpg,926,423,970,543
0047.jpg,608,90,647,164
0053.jpg,901,424,952,543
0053.jpg,618,90,647,164
0052.jpg,910,424,952,543
0052.jpg,616,90,647,164
0046.jpg,928,422,981,543
0046.jpg,608,91,646,164
0042.jpg,934,420,996,542
0042.jpg,607,92,644,164
0056.jpg,885,426,951,543
0080.jpg,838,438,876,562
0057.jpg,883,428,951,545
0043.jpg,931,420,995,542
0043.jpg,607,92,645,165
0069.jpg,854,432,909,556
0055.jpg,889,426,952,543
0041.jpg,933,419,1000,542
0041.jpg,608,92,644,165
0040.jpg,933,418,1002,540
0040.jpg,607,91,644,166
0054.jpg,893,425,951,543
0068.jpg,857,431,909,553
