image_name,x1,y1,x2,y2
0071.jpg,850,502,905,625
0065.jpg,893,491,968,622
0059.jpg,954,490,1038,606
0273.jpg,512,498,583,625
0267.jpg,488,493,534,618
0298.jpg,744,524,846,642
0307.jpg,832,506,913,652
0313.jpg,878,532,950,656
0105.jpg,630,486,661,618
0105.jpg,789,113,827,177
0111.jpg,610,477,679,610
0139.jpg,556,512,626,649
0138.jpg,558,511,627,648
0138.jpg,705,162,739,235
0110.jpg,613,479,680,612
0110.jpg,613,481,661,612
0104.jpg,631,484,687,616
0104.jpg,631,483,665,617
0312.jpg,869,534,949,655
0306.jpg,825,527,895,650
0299.jpg,747,530,856,641
0266.jpg,480,490,529,613
0272.jpg,503,498,583,623
0058.jpg,962,490,1046,602
0064.jpg,912,492,988,622
0070.jpg,862,499,906,625
0070.jpg,521,179,570,253
0066.jpg,885,490,963,621
0072.jpg,830,503,904,626
0099.jpg,635,489,678,616
0099.jpg,789,113,826,177
0264.jpg,467,490,520,608
0270.jpg,499,499,572,618
0258.jpg,401,499,480,612
0310.jpg,841,533,948,654
0304.jpg,826,530,877,650
0338.jpg,743,525,796,663
0112.jpg,603,479,675,609
0112.jpg,602,483,654,608
0106.jpg,628,485,687,619
0106.jpg,628,486,668,620
0107.jpg,625,485,662,619
0107.jpg,790,114,825,176
0113.jpg,595,479,680,611
0113.jpg,596,485,652,609
0339.jpg,736,526,787,663
0305.jpg,835,529,883,650
0311.jpg,869,534,949,656
0259.jpg,402,497,485,610
0259.jpg,629,155,680,229
0271.jpg,501,499,580,621
0265.jpg,474,490,525,607
0098.jpg,639,491,685,618
0098.jpg,789,113,826,177
0073.jpg,815,505,897,635
0067.jpg,891,491,940,618
0067.jpg,854,491,940,619
0063.jpg,889,494,994,617
0077.jpg,794,505,839,634
0088.jpg,684,508,734,636
0249.jpg,387,495,454,613
0261.jpg,432,495,505,608
0275.jpg,541,493,594,625
0329.jpg,821,533,881,659
0315.jpg,877,529,953,656
0301.jpg,764,532,869,651
0117.jpg,591,495,653,613
0103.jpg,632,482,675,613
0102.jpg,632,482,671,613
0116.jpg,591,495,656,612
0300.jpg,752,531,866,648
0314.jpg,879,530,952,655
0328.jpg,826,532,898,666
0274.jpg,524,497,588,625
0260.jpg,409,496,491,608
0248.jpg,384,496,455,612
0089.jpg,680,506,729,635
0076.jpg,803,506,847,635
0062.jpg,929,495,994,609
0048.jpg,990,488,1075,602
0074.jpg,814,506,883,635
0060.jpg,948,492,995,610
0276.jpg,551,493,600,623
0262.jpg,446,493,510,608
0289.jpg,661,517,725,645
0302.jpg,783,530,870,651
0316.jpg,881,530,953,656
0128.jpg,590,503,633,633
0100.jpg,632,487,677,615
0114.jpg,592,483,677,612
0115.jpg,591,491,661,612
0101.jpg,633,483,674,614
0129.jpg,590,504,634,637
0317.jpg,880,533,953,658
0303.jpg,812,530,874,651
0288.jpg,628,518,713,646
0263.jpg,460,490,517,609
0277.jpg,557,493,608,624
0061.jpg,932,495,1000,611
0075.jpg,809,505,863,635
0049.jpg,994,489,1075,605
0012.jpg,912,512,995,644
0006.jpg,918,513,995,648
0210.jpg,520,520,599,647
0204.jpg,521,506,590,637
0238.jpg,404,515,507,636
0238.jpg,404,515,469,636
