image_name,x1,y1,x2,y2
0071.jpg,630,431,672,582
0065.jpg,626,455,681,584
0059.jpg,611,462,687,593
0105.jpg,652,407,696,537
0104.jpg,647,406,695,537
0058.jpg,618,461,687,593
0064.jpg,619,455,683,584
0070.jpg,633,438,669,583
0066.jpg,630,454,675,584
0072.jpg,627,430,674,574
0099.jpg,629,403,684,538
0098.jpg,629,403,683,537
0073.jpg,630,427,673,573
0067.jpg,631,452,673,584
0063.jpg,614,456,684,583
0077.jpg,639,427,685,552
0088.jpg,628,410,680,544
0103.jpg,641,406,693,537
0102.jpg,638,405,690,538
0089.jpg,628,411,680,543
0076.jpg,639,426,679,555
0062.jpg,609,457,686,583
0048.jpg,648,446,733,578
0074.jpg,638,427,673,570
0060.jpg,608,461,687,591
0100.jpg,630,404,685,538
0101.jpg,631,404,687,538
0061.jpg,608,457,687,588
0075.jpg,639,428,674,563
0049.jpg,648,446,733,577
0012.jpg,689,424,740,580
0006.jpg,693,424,737,580
0007.jpg,692,424,736,580
0013.jpg,689,425,739,581
0005.jpg,692,422,736,580
0011.jpg,689,425,740,580
0039.jpg,660,434,717,551
0038.jpg,668,434,718,547
0010.jpg,690,426,738,581
0004.jpg,692,420,736,581
0028.jpg,680,443,737,557
0000.jpg,688,409,730,580
0014.jpg,691,426,738,581
0015.jpg,691,436,734,580
0001.jpg,689,411,732,580
0029.jpg,679,451,738,557
0017.jpg,686,429,729,577
0003.jpg,691,418,734,581
0002.jpg,690,413,732,581
0016.jpg,687,436,728,580
0033.jpg,678,437,734,554
0027.jpg,680,432,732,557
0026.jpg,675,425,735,556
0032.jpg,678,438,731,557
0024.jpg,673,418,732,544
0030.jpg,679,442,737,557
0018.jpg,685,423,731,571
0019.jpg,684,404,730,564
0031.jpg,679,441,736,557
0025.jpg,673,421,733,544
0009.jpg,690,426,735,581
0021.jpg,673,392,732,560
0035.jpg,678,434,725,552
0034.jpg,678,434,733,553
0020.jpg,675,384,731,562
0008.jpg,691,425,736,581
0036.jpg,679,434,720,546
0022.jpg,672,397,732,557
0023.jpg,674,415,731,551
0037.jpg,678,434,719,547
0050.jpg,649,447,732,577
0044.jpg,655,436,727,558
0078.jpg,640,424,687,552
0093.jpg,629,408,682,541
0087.jpg,628,409,679,544
0086.jpg,626,408,680,543
0092.jpg,628,408,682,541
0079.jpg,640,425,685,549
0045.jpg,656,440,732,562
0051.jpg,648,447,724,578
0047.jpg,648,444,733,573
0053.jpg,646,451,707,578
0084.jpg,629,409,685,545
0090.jpg,628,410,681,542
0091.jpg,629,410,682,541
0085.jpg,629,408,680,544
0052.jpg,649,447,717,577
0046.jpg,656,443,733,564
0042.jpg,658,434,718,552
0056.jpg,634,456,690,593
0081.jpg,639,420,686,551
0095.jpg,629,404,682,537
0094.jpg,629,405,682,539
0080.jpg,640,422,684,550
0057.jpg,626,460,688,593
0043.jpg,657,434,720,553
0069.jpg,633,446,671,583
0055.jpg,641,454,694,588
0041.jpg,659,434,716,552
0096.jpg,629,404,683,537
0082.jpg,637,413,682,550
0083.jpg,636,409,686,546
0097.jpg,629,403,683,537
0040.jpg,660,434,717,552
0054.jpg,644,452,699,580
0068.jpg,632,448,673,584
