image_name,x1,y1,x2,y2
0071.jpg,572,502,639,631
0065.jpg,585,493,646,626
0059.jpg,608,483,682,602
0105.jpg,583,502,649,635
0111.jpg,601,511,662,649
0139.jpg,662,494,743,620
0138.jpg,659,495,743,620
0138.jpg,437,76,492,140
0110.jpg,601,509,658,647
0104.jpg,578,499,649,634
0058.jpg,613,482,692,601
0064.jpg,587,492,647,622
0070.jpg,572,501,641,631
0066.jpg,581,496,644,628
0072.jpg,571,502,636,631
0099.jpg,579,500,649,639
0112.jpg,604,512,665,648
0106.jpg,590,503,653,639
0107.jpg,596,505,654,643
0113.jpg,605,513,667,647
0098.jpg,581,499,652,641
0073.jpg,567,501,642,631
0067.jpg,576,497,641,630
0063.jpg,587,490,651,618
0077.jpg,564,503,640,636
0088.jpg,567,519,681,641
0117.jpg,598,508,666,648
0103.jpg,578,498,648,633
0102.jpg,573,495,648,635
0116.jpg,595,510,666,651
0089.jpg,566,519,682,641
0076.jpg,563,503,640,632
0062.jpg,592,488,657,614
0048.jpg,683,458,736,581
0074.jpg,563,501,644,630
0060.jpg,599,483,676,607
0128.jpg,629,496,713,616
0100.jpg,578,496,649,635
0114.jpg,604,513,667,648
0115.jpg,597,512,666,648
0101.jpg,574,496,649,636
0129.jpg,634,498,721,615
0061.jpg,592,486,664,610
0075.jpg,562,502,643,631
0049.jpg,674,462,730,589
0012.jpg,822,436,898,570
0006.jpg,835,460,926,574
0166.jpg,773,480,825,616
0172.jpg,785,469,837,606
0173.jpg,786,470,842,607
0167.jpg,776,479,826,614
0007.jpg,836,457,919,573
0013.jpg,815,432,891,569
0005.jpg,838,463,928,570
0011.jpg,829,440,903,573
0039.jpg,737,446,785,563
0171.jpg,783,470,833,608
0165.jpg,771,481,822,613
0159.jpg,759,484,805,630
0158.jpg,755,487,803,630
0164.jpg,768,481,818,610
0170.jpg,781,471,831,608
0038.jpg,745,444,791,551
0010.jpg,833,446,907,570
0004.jpg,841,464,928,569
0028.jpg,786,441,850,556
0000.jpg,856,464,934,573
0014.jpg,810,430,879,568
0148.jpg,684,511,790,635
0174.jpg,787,470,842,607
0160.jpg,760,482,807,615
0161.jpg,761,481,810,619
0175.jpg,789,471,843,605
0149.jpg,684,511,792,636
0015.jpg,813,430,885,564
0015.jpg,598,111,633,175
0001.jpg,852,464,935,571
0029.jpg,780,444,849,557
0017.jpg,828,429,898,558
0003.jpg,840,464,932,569
0163.jpg,766,481,816,608
0177.jpg,791,471,844,603
0176.jpg,791,471,845,605
0162.jpg,764,481,812,606
0002.jpg,837,465,936,574
0016.jpg,821,429,894,564
0033.jpg,766,448,846,552
0027.jpg,795,437,848,545
0147.jpg,684,510,788,637
0153.jpg,698,503,794,633
0184.jpg,781,468,844,596
0185.jpg,778,469,844,595
0152.jpg,690,507,792,633
0146.jpg,685,506,785,636
0026.jpg,801,435,849,548
0032.jpg,767,448,850,553
0024.jpg,808,430,872,556
0030.jpg,774,447,850,557
0018.jpg,825,427,904,557
0150.jpg,684,510,792,636
0144.jpg,686,499,775,631
0178.jpg,791,471,845,601
0187.jpg,769,469,840,591
0186.jpg,775,468,840,592
0179.jpg,790,470,845,600
0145.jpg,686,502,781,635
0151.jpg,684,509,792,634
0019.jpg,822,395,904,560
0031.jpg,770,448,851,555
0025.jpg,805,430,849,536
0009.jpg,835,450,910,568
0021.jpg,817,430,877,559
0035.jpg,760,445,831,553
0035.jpg,610,103,647,160
0169.jpg,779,474,830,611
0155.jpg,723,498,796,632
0141.jpg,675,494,748,624
0182.jpg,787,468,843,597
0183.jpg,783,468,843,595
0140.jpg,667,493,745,621
0154.jpg,712,501,795,632
0168.jpg,777,477,827,609
0034.jpg,763,445,838,554
0020.jpg,820,407,882,556
0008.jpg,837,455,916,569
0036.jpg,756,444,807,547
0022.jpg,814,430,871,557
0142.jpg,681,495,756,625
0156.jpg,736,496,796,632
0181.jpg,788,469,844,598
0180.jpg,789,469,844,599
0157.jpg,750,490,800,632
0143.jpg,684,496,766,628
0023.jpg,811,431,883,537
0037.jpg,751,444,798,558
0050.jpg,664,465,725,594
0044.jpg,699,452,768,580
0078.jpg,563,505,640,638
0093.jpg,568,513,647,639
0087.jpg,566,518,677,641
0124.jpg,615,494,683,618
0130.jpg,639,498,730,614
0130.jpg,487,79,538,144
0118.jpg,601,505,668,648
0119.jpg,600,503,671,646
0131.jpg,644,499,739,616
0125.jpg,619,492,686,617
0086.jpg,564,518,671,641
0092.jpg,566,516,649,638
0079.jpg,563,502,645,640
0045.jpg,700,454,762,581
0051.jpg,649,467,719,599
0047.jpg,691,457,740,580
0047.jpg,610,103,646,163
0053.jpg,623,474,711,602
0084.jpg,564,513,655,641
0090.jpg,565,518,677,640
0133.jpg,647,498,743,618
0127.jpg,624,495,700,617
0126.jpg,623,493,689,617
0132.jpg,646,499,741,615
0091.jpg,565,517,671,640
0085.jpg,563,515,657,641
0052.jpg,634,471,713,602
0046.jpg,697,456,751,581
0042.jpg,710,450,769,569
0056.jpg,617,482,710,605
0081.jpg,563,506,645,641
0095.jpg,574,507,656,641
0095.jpg,612,71,650,139
0136.jpg,650,499,743,619
0122.jpg,609,495,679,630
0123.jpg,613,494,682,623
0137.jpg,655,497,744,620
0137.jpg,445,76,493,142
0094.jpg,571,510,650,641
0080.jpg,563,504,645,641
0057.jpg,617,482,708,601
0043.jpg,700,452,768,576
0069.jpg,572,500,640,631
0055.jpg,617,481,712,604
0041.jpg,719,450,774,569
0096.jpg,581,504,660,642
0082.jpg,563,508,649,641
0109.jpg,602,507,655,648
0121.jpg,618,497,677,636
0135.jpg,648,499,743,618
0134.jpg,647,499,743,617
0120.jpg,614,501,674,641
0108.jpg,602,506,652,645
0083.jpg,563,510,650,641
0097.jpg,583,502,663,642
0040.jpg,730,448,780,567
0040.jpg,612,102,651,163
0054.jpg,617,478,712,604
0068.jpg,572,498,639,631
