image_name,x1,y1,x2,y2
0071.jpg,796,419,854,563
0065.jpg,822,430,909,564
0059.jpg,831,429,915,570
0058.jpg,829,426,915,569
0064.jpg,826,430,913,566
0070.jpg,801,424,857,563
0066.jpg,819,430,899,565
0072.jpg,790,418,848,559
0073.jpg,783,419,843,553
0067.jpg,817,429,887,566
0063.jpg,828,432,915,569
0077.jpg,764,409,806,541
0076.jpg,768,411,812,540
0062.jpg,829,432,915,570
0048.jpg,822,449,912,585
0074.jpg,779,416,833,548
0060.jpg,831,432,915,570
0061.jpg,831,432,914,569
0075.jpg,775,414,822,542
0049.jpg,823,444,917,584
0012.jpg,882,448,958,579
0006.jpg,883,454,959,579
0007.jpg,883,452,958,579
0013.jpg,883,448,958,578
0005.jpg,883,456,959,579
0011.jpg,882,449,958,579
0039.jpg,869,449,944,575
0038.jpg,871,451,945,578
0010.jpg,882,450,958,578
0004.jpg,883,456,958,579
0028.jpg,880,448,957,576
0000.jpg,882,455,959,579
0014.jpg,884,447,959,579
0015.jpg,884,447,959,579
0001.jpg,883,456,959,579
0029.jpg,881,449,957,575
0017.jpg,881,448,959,578
0003.jpg,883,457,959,579
0002.jpg,882,456,959,579
0016.jpg,882,447,959,579
0033.jpg,873,453,965,579
0027.jpg,881,449,958,577
0026.jpg,880,451,958,579
0032.jpg,871,453,965,579
0024.jpg,879,453,958,579
0030.jpg,877,449,961,575
0018.jpg,879,448,959,578
0019.jpg,881,450,958,579
0031.jpg,874,451,965,578
0025.jpg,879,452,958,579
0009.jpg,882,451,958,579
0021.jpg,879,452,958,579
0035.jpg,872,451,964,579
0034.jpg,872,453,965,579
0020.jpg,881,450,958,579
0008.jpg,882,450,958,579
0036.jpg,870,452,960,577
0022.jpg,879,453,958,579
0023.jpg,879,453,958,579
0037.jpg,870,451,958,578
0050.jpg,823,437,926,584
0044.jpg,827,450,928,584
0078.jpg,750,403,802,536
0079.jpg,745,401,798,537
0045.jpg,824,456,918,583
0051.jpg,825,431,930,584
0047.jpg,822,451,911,584
0053.jpg,829,428,903,579
0052.jpg,827,430,909,582
0046.jpg,821,449,914,583
0042.jpg,847,448,946,584
0056.jpg,824,425,909,569
0081.jpg,729,397,793,533
0080.jpg,736,398,796,535
0057.jpg,826,427,911,566
0043.jpg,834,449,940,584
0069.jpg,806,428,860,565
0055.jpg,826,426,902,573
0041.jpg,857,448,948,577
0082.jpg,725,399,788,526
0040.jpg,866,449,945,575
0054.jpg,828,427,898,575
0068.jpg,814,429,871,565
