image_name,x1,y1,x2,y2
0071.jpg,453,482,510,606
0065.jpg,432,483,483,593
0059.jpg,386,487,467,601
0515.jpg,597,484,675,596
0515.jpg,600,178,648,247
0273.jpg,669,550,766,686
0267.jpg,689,531,752,677
0501.jpg,636,479,696,596
0501.jpg,564,171,603,248
0529.jpg,566,470,629,593
0529.jpg,615,186,674,255
0298.jpg,826,545,912,674
0461.jpg,836,561,955,681
0461.jpg,609,153,662,218
0307.jpg,864,515,951,670
0313.jpg,894,541,1014,689
0475.jpg,773,503,839,641
0475.jpg,568,181,624,239
0449.jpg,815,553,935,679
0449.jpg,624,133,663,205
0105.jpg,551,533,626,664
0111.jpg,609,522,674,640
0139.jpg,777,488,855,645
0138.jpg,777,492,851,644
0110.jpg,604,525,666,632
0104.jpg,550,536,622,664
0448.jpg,801,557,920,681
0448.jpg,626,132,658,201
0312.jpg,884,536,1011,689
0474.jpg,778,506,841,643
0474.jpg,571,180,625,238
0460.jpg,847,562,962,678
0460.jpg,610,152,663,218
0306.jpg,864,511,941,661
0299.jpg,841,542,934,674
0528.jpg,567,469,629,590
0528.jpg,614,186,673,254
0266.jpg,691,531,752,679
0500.jpg,638,479,699,595
0500.jpg,555,171,600,248
0514.jpg,600,486,675,596
0514.jpg,600,178,647,247
0272.jpg,670,545,765,682
0058.jpg,387,488,470,602
0064.jpg,427,484,479,599
0070.jpg,448,482,503,603
0066.jpg,434,483,486,603
0072.jpg,458,482,517,609
0099.jpg,493,534,595,662
0502.jpg,631,480,694,596
0502.jpg,575,171,607,248
0264.jpg,692,534,752,684
0270.jpg,676,536,760,678
0516.jpg,595,482,672,596
0516.jpg,599,177,649,247
0258.jpg,692,556,784,696
0476.jpg,766,501,832,636
0476.jpg,567,183,619,239
0310.jpg,869,526,997,675
0304.jpg,851,509,929,671
0462.jpg,829,563,944,682
0462.jpg,602,156,655,218
0338.jpg,789,539,837,688
0489.jpg,667,487,733,601
0489.jpg,547,177,585,246
0112.jpg,615,521,683,635
0106.jpg,556,531,634,664
0107.jpg,564,530,641,662
0113.jpg,624,522,694,636
0488.jpg,681,488,738,603
0339.jpg,783,537,832,684
0305.jpg,856,508,935,668
0463.jpg,823,559,931,683
0463.jpg,599,158,651,219
0477.jpg,754,500,824,634
0477.jpg,564,184,615,238
0311.jpg,873,534,1007,678
0259.jpg,693,553,781,696
0271.jpg,672,541,762,682
0517.jpg,592,480,670,597
0517.jpg,599,176,649,247
0503.jpg,631,481,690,596
0503.jpg,579,171,610,247
0265.jpg,692,532,752,682
0098.jpg,491,535,592,663
0073.jpg,464,484,525,612
0067.jpg,438,483,492,602
0063.jpg,420,485,474,604
0077.jpg,484,496,552,630
0088.jpg,501,504,579,646
0249.jpg,769,549,824,689
0261.jpg,694,545,769,694
0507.jpg,617,486,679,597
0507.jpg,588,171,633,248
0513.jpg,599,487,677,598
0513.jpg,599,179,647,247
0275.jpg,667,559,765,688
0329.jpg,854,554,905,693
0315.jpg,924,557,1021,693
0473.jpg,782,510,844,647
0473.jpg,573,178,626,236
0467.jpg,814,544,904,683
0467.jpg,590,168,636,231
0301.jpg,849,534,920,674
0498.jpg,645,477,704,593
0498.jpg,546,172,599,248
0117.jpg,668,522,729,635
0103.jpg,540,535,615,664
0102.jpg,529,534,609,664
0116.jpg,661,522,721,635
0499.jpg,642,478,702,594
0499.jpg,549,172,600,248
0466.jpg,820,550,906,682
0300.jpg,852,539,915,675
0314.jpg,918,545,1017,690
0472.jpg,788,516,853,647
0328.jpg,859,554,914,678
0512.jpg,598,487,677,598
0512.jpg,599,180,644,248
0274.jpg,667,555,765,688
0260.jpg,694,549,775,695
0506.jpg,623,484,681,596
0506.jpg,586,173,625,248
0248.jpg,778,548,828,688
0089.jpg,497,507,583,650
0076.jpg,480,494,549,624
0062.jpg,403,486,472,603
0048.jpg,399,466,486,591
0074.jpg,470,486,536,617
0060.jpg,387,487,469,602
0538.jpg,583,466,630,598
0538.jpg,616,171,669,248
0276.jpg,668,560,767,687
0510.jpg,597,487,678,598
0510.jpg,597,177,647,248
0504.jpg,630,483,688,596
0504.jpg,581,170,614,246
0262.jpg,694,541,761,693
0289.jpg,789,548,852,675
0458.jpg,850,562,966,678
0458.jpg,617,149,671,218
0302.jpg,845,530,921,670
0464.jpg,822,557,920,681
0464.jpg,597,162,648,222
0470.jpg,799,526,870,647
0470.jpg,585,173,635,230
0316.jpg,927,570,1021,692
0128.jpg,739,530,835,641
0100.jpg,501,533,600,663
0114.jpg,635,522,704,636
0115.jpg,651,523,712,635
0101.jpg,512,533,605,664
0101.jpg,659,96,702,164
0129.jpg,741,532,849,644
0471.jpg,793,521,855,643
0471.jpg,580,175,631,229
0317.jpg,924,572,1023,692
0303.jpg,845,518,923,670
0465.jpg,821,554,908,682
0465.jpg,593,163,643,224
0459.jpg,854,565,964,674
0459.jpg,614,150,671,218
0288.jpg,783,546,847,668
0505.jpg,627,484,684,597
0505.jpg,585,171,619,248
0263.jpg,694,536,754,689
0277.jpg,667,560,766,687
0511.jpg,597,488,678,598
0511.jpg,597,179,645,248
0539.jpg,583,465,629,600
0539.jpg,615,167,661,248
0061.jpg,391,487,471,603
0075.jpg,475,490,542,619
0049.jpg,393,463,487,593
0012.jpg,501,451,566,563
0006.jpg,514,454,581,558
0210.jpg,731,570,855,692
0576.jpg,736,484,821,603
0576.jpg,569,153,597,238
0562.jpg,686,491,739,611
0562.jpg,568,158,617,240
0204.jpg,723,559,805,686
0238.jpg,821,566,928,685
0364.jpg,539,569,602,696
0402.jpg,431,552,480,674
0416.jpg,530,544,583,683
0370.jpg,457,570,563,694
0358.jpg,615,567,697,695
0358.jpg,615,568,669,671
0166.jpg,767,541,823,680
0172.jpg,724,537,804,688
0199.jpg,676,553,755,686
0198.jpg,672,554,752,686
0173.jpg,722,533,791,687
0167.jpg,750,543,823,680
0359.jpg,599,567,694,693
0417.jpg,536,546,596,688
0371.jpg,459,569,553,693
0365.jpg,530,568,594,687
0403.jpg,431,553,486,674
0239.jpg,821,562,915,685
0563.jpg,685,492,762,610
0563.jpg,567,161,619,241
0205.jpg,728,561,809,689
0211.jpg,734,570,861,694
0577.jpg,739,482,821,603
0577.jpg,569,152,595,238
0007.jpg,510,455,580,557
0013.jpg,501,451,562,563
0005.jpg,518,453,580,556
0011.jpg,503,453,570,563
0039.jpg,419,487,531,597
0207.jpg,730,562,823,684
0561.jpg,682,489,728,612
0561.jpg,569,155,615,239
0575.jpg,733,486,821,603
0575.jpg,569,154,599,238
0213.jpg,740,569,863,697
0549.jpg,563,493,653,625
0549.jpg,602,152,640,246
0373.jpg,450,569,524,691
0415.jpg,525,543,572,684
0401.jpg,423,550,472,673
0367.jpg,497,569,587,690
0429.jpg,630,574,707,710
0398.jpg,383,550,456,665
0171.jpg,725,540,817,687
0165.jpg,777,537,825,679
0159.jpg,794,533,879,661
0158.jpg,797,536,892,662
0164.jpg,780,534,831,671
0170.jpg,724,541,823,688
0399.jpg,399,550,461,667
0428.jpg,613,574,689,710
0400.jpg,417,550,466,665
0366.jpg,519,569,592,692
0372.jpg,455,569,538,692
0414.jpg,518,542,564,679
0548.jpg,562,494,652,624
0548.jpg,603,150,646,248
0574.jpg,729,488,821,602
0574.jpg,570,155,601,238
0212.jpg,737,570,866,696
0206.jpg,729,562,811,688
0560.jpg,674,488,720,605
0560.jpg,578,154,619,238
0038.jpg,420,487,539,597
0010.jpg,502,454,572,563
0004.jpg,519,452,576,559
0028.jpg,481,474,543,583
0000.jpg,484,456,564,564
0014.jpg,501,451,563,564
0558.jpg,658,486,705,603
0558.jpg,585,146,614,239
0564.jpg,686,492,778,609
0564.jpg,567,161,617,241
0202.jpg,707,555,773,682
