image_name,x1,y1,x2,y2
0071.jpg,599,498,653,626
0071.jpg,549,91,587,153
0065.jpg,603,499,665,620
0059.jpg,615,500,676,621
0273.jpg,372,518,451,657
0273.jpg,648,89,687,149
0267.jpg,371,532,445,658
0298.jpg,470,522,557,646
0307.jpg,454,509,551,645
0313.jpg,441,504,503,643
0105.jpg,577,480,635,615
0105.jpg,566,75,606,140
0111.jpg,595,493,678,624
0111.jpg,550,80,604,142
0139.jpg,646,516,715,643
0138.jpg,648,520,722,646
0110.jpg,595,490,674,623
0110.jpg,550,80,604,142
0104.jpg,574,481,632,614
0104.jpg,568,76,608,140
0312.jpg,428,505,511,641
0306.jpg,464,512,553,646
0299.jpg,470,522,557,647
0266.jpg,373,533,447,657
0272.jpg,372,520,449,657
0058.jpg,619,500,680,621
0064.jpg,605,499,666,621
0070.jpg,599,500,655,625
0066.jpg,603,499,663,621
0072.jpg,597,498,650,625
0072.jpg,549,90,595,154
0099.jpg,572,484,623,612
0264.jpg,371,531,461,657
0270.jpg,372,526,446,658
0258.jpg,432,512,509,649
0310.jpg,436,508,529,645
0304.jpg,454,514,557,646
0112.jpg,597,494,679,628
0112.jpg,549,80,604,141
0106.jpg,580,481,641,615
0106.jpg,564,76,604,140
0107.jpg,588,482,646,617
0107.jpg,561,77,603,140
0113.jpg,596,496,679,629
0113.jpg,554,80,603,141
0305.jpg,459,513,556,646
0311.jpg,452,507,521,644
0259.jpg,411,514,506,651
0259.jpg,599,90,645,152
0271.jpg,372,523,448,658
0265.jpg,374,533,452,656
0098.jpg,571,481,623,612
0073.jpg,595,498,648,626
0073.jpg,551,89,599,154
0067.jpg,601,491,661,625
0063.jpg,606,500,669,619
0063.jpg,511,91,558,153
0077.jpg,586,495,646,626
0077.jpg,569,84,601,151
0088.jpg,581,474,640,604
0249.jpg,493,521,581,653
0261.jpg,379,521,495,650
0275.jpg,377,517,456,660
0275.jpg,654,89,696,147
0315.jpg,434,504,492,643
0301.jpg,468,519,557,646
0117.jpg,606,495,679,632
0103.jpg,572,481,628,613
0103.jpg,573,81,609,142
0102.jpg,571,482,625,614
0102.jpg,579,80,610,142
0116.jpg,602,496,680,630
0300.jpg,470,521,557,647
0314.jpg,440,505,495,643
0274.jpg,373,517,452,658
0274.jpg,652,89,690,149
0260.jpg,393,516,503,652
0248.jpg,495,523,593,662
0089.jpg,580,474,632,603
0076.jpg,587,497,646,627
0076.jpg,564,85,601,151
0062.jpg,608,501,670,620
0062.jpg,503,94,556,153
0048.jpg,630,483,722,616
0048.jpg,496,96,551,158
0074.jpg,589,499,647,625
0074.jpg,554,88,600,152
0060.jpg,615,500,674,620
0060.jpg,491,97,553,154
0276.jpg,388,517,460,661
0262.jpg,372,525,486,656
0289.jpg,454,505,522,650
0302.jpg,470,518,557,646
0128.jpg,616,527,721,649
0128.jpg,525,81,575,141
0100.jpg,572,484,623,611
0114.jpg,597,496,679,629
0115.jpg,598,496,680,632
0101.jpg,571,484,624,614
0101.jpg,580,80,613,142
0129.jpg,615,526,725,649
0303.jpg,469,515,557,646
0288.jpg,449,505,508,652
0263.jpg,371,529,475,656
0277.jpg,403,517,464,662
0277.jpg,657,86,704,143
0061.jpg,614,501,672,621
0061.jpg,496,97,554,153
0075.jpg,586,498,646,627
0075.jpg,560,88,600,152
0049.jpg,625,488,723,619
0012.jpg,769,429,825,567
0006.jpg,781,443,848,567
0210.jpg,683,510,729,649
0204.jpg,672,504,721,644
0204.jpg,469,92,515,149
0238.jpg,583,525,636,650
0166.jpg,613,484,678,632
0166.jpg,598,70,646,139
0172.jpg,612,494,680,624
0199.jpg,654,498,714,631
0198.jpg,651,499,712,629
0173.jpg,612,493,679,624
0173.jpg,599,84,647,138
0167.jpg,612,487,680,632
0167.jpg,597,74,646,139
0239.jpg,576,525,628,660
0205.jpg,674,505,722,646
0211.jpg,684,509,731,649
0007.jpg,772,440,840,565
0013.jpg,764,430,831,571
0005.jpg,786,447,852,565
0011.jpg,766,430,815,564
0039.jpg,666,473,723,609
0039.jpg,545,93,586,159
0207.jpg,677,508,725,648
0213.jpg,686,510,736,648
0171.jpg,613,494,682,627
0165.jpg,615,489,678,633
0165.jpg,598,70,645,138
0159.jpg,599,501,683,635
0158.jpg,599,499,693,637
0164.jpg,617,479,678,634
0164.jpg,599,68,639,137
0170.jpg,612,492,684,630
0212.jpg,685,509,734,649
0206.jpg,676,506,723,646
0206.jpg,469,92,510,151
0038.jpg,665,471,723,609
0038.jpg,547,96,593,160
0010.jpg,763,432,815,565
0004.jpg,789,450,856,566
0028.jpg,696,457,756,577
0000.jpg,804,452,860,568
0014.jpg,760,429,815,556
0202.jpg,664,502,719,633
0216.jpg,687,511,761,648
0216.jpg,456,89,503,157
0148.jpg,618,511,708,635
0174.jpg,614,492,673,620
0174.jpg,594,83,646,137
0160.jpg,601,498,690,635
0161.jpg,607,495,699,636
0175.jpg,613,492,671,618
0175.jpg,593,83,647,138
0149.jpg,612,511,717,636
0217.jpg,685,514,768,650
0217.jpg,454,91,504,157
0203.jpg,667,503,720,642
0015.jpg,755,416,820,562
0001.jpg,797,451,862,570
0029.jpg,694,457,745,577
0017.jpg,750,437,794,559
0003.jpg,791,452,857,572
0229.jpg,655,533,738,656
0215.jpg,687,510,751,646
0215.jpg,462,87,501,156
0201.jpg,662,502,718,635
0163.jpg,616,491,692,635
0163.jpg,602,67,640,138
0177.jpg,609,492,669,617
0188.jpg,628,493,697,632
0189.jpg,630,493,699,635
0176.jpg,611,492,668,618
