image_name,x1,y1,x2,y2
0071.jpg,468,545,570,670
0065.jpg,486,504,559,647
0059.jpg,508,491,550,627
0105.jpg,185,546,328,622
0111.jpg,182,535,286,623
0139.jpg,271,516,327,644
0138.jpg,268,515,327,643
0110.jpg,180,537,284,621
0104.jpg,194,546,334,622
0058.jpg,509,490,552,631
0064.jpg,494,498,555,643
0070.jpg,468,539,569,669
0066.jpg,481,510,562,651
0072.jpg,468,547,570,670
0099.jpg,210,536,360,630
0112.jpg,185,533,283,623
0106.jpg,177,545,322,622
0107.jpg,173,543,316,622
0113.jpg,193,533,286,626
0098.jpg,229,533,372,630
0073.jpg,469,548,570,670
0067.jpg,474,516,568,658
0063.jpg,500,495,552,638
0077.jpg,464,539,562,666
0088.jpg,360,523,461,650
0117.jpg,213,527,286,636
0103.jpg,199,545,337,623
0102.jpg,201,544,340,623
0116.jpg,204,528,282,636
0089.jpg,352,521,452,647
0076.jpg,470,541,568,666
0062.jpg,504,493,551,634
0048.jpg,501,472,548,597
0048.jpg,746,106,775,174
0074.jpg,470,547,570,670
0060.jpg,507,491,550,627
0128.jpg,242,512,314,635
0128.jpg,663,104,697,174
0100.jpg,210,539,352,628
0114.jpg,193,532,289,633
0115.jpg,198,531,290,634
0101.jpg,202,542,345,624
0129.jpg,245,512,319,636
0129.jpg,663,104,696,174
0061.jpg,507,491,550,630
0075.jpg,473,544,570,669
0049.jpg,504,474,551,602
0049.jpg,748,107,777,171
0012.jpg,411,429,460,562
0012.jpg,651,108,685,174
0006.jpg,385,447,463,564
0007.jpg,391,444,462,563
0007.jpg,649,109,684,175
0013.jpg,411,427,456,561
0013.jpg,653,107,685,174
0005.jpg,379,450,462,563
0011.jpg,411,436,468,562
0011.jpg,650,109,686,174
0039.jpg,475,456,536,571
0038.jpg,472,455,534,568
0010.jpg,410,438,482,562
0010.jpg,650,110,685,174
0004.jpg,372,452,471,564
0004.jpg,647,105,678,171
0028.jpg,422,441,491,543
0000.jpg,363,460,454,563
0014.jpg,411,428,456,559
0015.jpg,411,427,456,558
0001.jpg,364,457,462,563
0029.jpg,428,441,491,543
0017.jpg,409,431,459,554
0003.jpg,367,454,474,564
0002.jpg,364,456,467,564
0016.jpg,410,430,458,556
0033.jpg,450,443,504,548
0027.jpg,415,441,491,542
0026.jpg,412,441,491,541
0032.jpg,448,442,500,545
0024.jpg,412,440,488,541
0030.jpg,437,441,494,544
0018.jpg,408,431,462,553
0019.jpg,407,431,464,551
0031.jpg,444,441,499,544
0025.jpg,412,441,490,541
0009.jpg,408,439,482,562
0009.jpg,649,111,686,174
0021.jpg,408,434,474,545
0035.jpg,458,448,516,557
0141.jpg,275,515,328,648
0140.jpg,274,516,328,646
0034.jpg,456,446,507,554
0020.jpg,409,432,469,548
0008.jpg,400,441,475,563
0008.jpg,650,110,685,174
0036.jpg,464,451,522,559
0022.jpg,413,437,480,544
0023.jpg,413,438,485,542
0037.jpg,467,453,528,564
0050.jpg,506,478,556,608
0044.jpg,494,465,541,587
0078.jpg,456,539,551,669
0093.jpg,300,526,401,640
0087.jpg,374,522,464,653
0124.jpg,226,514,304,635
0124.jpg,664,107,700,175
0130.jpg,250,513,322,639
0130.jpg,662,103,694,174
0118.jpg,215,525,285,636
0119.jpg,217,523,298,636
0131.jpg,252,514,325,640
0125.jpg,226,514,305,635
0086.jpg,388,525,464,654
0092.jpg,318,524,402,644
0079.jpg,448,538,538,667
0045.jpg,497,466,542,588
0051.jpg,508,482,555,614
0047.jpg,498,469,544,591
0047.jpg,744,104,774,174
0053.jpg,511,488,556,625
0053.jpg,754,113,784,176
0084.jpg,410,529,475,654
0090.jpg,334,522,432,646
0133.jpg,255,514,325,641
0127.jpg,236,513,309,634
0127.jpg,663,105,698,174
0126.jpg,231,513,306,635
0126.jpg,662,106,698,174
0132.jpg,253,514,326,641
0091.jpg,325,525,403,644
0085.jpg,398,527,465,655
0052.jpg,509,486,556,621
0052.jpg,753,110,783,175
0046.jpg,498,467,542,587
0046.jpg,741,108,773,174
0042.jpg,488,462,541,587
0056.jpg,510,493,553,634
0056.jpg,757,111,796,178
0081.jpg,434,535,504,667
0095.jpg,267,529,394,641
0136.jpg,260,515,326,642
0122.jpg,225,518,303,635
0122.jpg,662,109,702,175
0123.jpg,226,517,304,635
0123.jpg,662,109,701,175
0137.jpg,265,515,327,643
0094.jpg,278,528,398,641
0080.jpg,441,537,512,667
0057.jpg,510,492,554,633
0043.jpg,492,464,541,588
0069.jpg,469,532,568,666
0055.jpg,511,493,553,633
0041.jpg,483,459,540,586
0096.jpg,252,529,388,640
0082.jpg,426,533,498,667
0109.jpg,174,538,294,623
0121.jpg,222,520,302,635
0135.jpg,257,515,326,642
0134.jpg,256,514,326,642
0120.jpg,220,521,302,636
0108.jpg,172,541,301,623
0083.jpg,419,530,489,657
0097.jpg,241,530,382,638
0040.jpg,480,457,539,583
0054.jpg,512,491,555,631
0054.jpg,756,111,788,177
0068.jpg,470,524,568,663
