image_name,x1,y1,x2,y2
0012.jpg,416,496,496,653
0006.jpg,359,524,453,654
0007.jpg,370,516,479,655
0013.jpg,414,494,498,652
0005.jpg,348,527,484,655
0011.jpg,418,495,497,654
0039.jpg,520,502,575,639
0038.jpg,513,502,576,639
0010.jpg,412,499,492,654
0004.jpg,342,530,476,653
0028.jpg,482,495,553,642
0000.jpg,331,536,448,657
0014.jpg,410,487,499,651
0015.jpg,407,487,500,649
0001.jpg,332,535,444,657
0029.jpg,487,500,559,641
0017.jpg,413,490,512,645
0003.jpg,337,531,475,656
0002.jpg,333,534,461,656
0016.jpg,410,490,502,644
0033.jpg,501,503,574,642
0027.jpg,479,495,549,641
0026.jpg,474,491,544,643
0032.jpg,497,504,568,642
0024.jpg,460,486,535,643
0030.jpg,490,502,564,643
0018.jpg,426,493,520,644
0019.jpg,423,493,521,644
0031.jpg,495,502,568,642
0025.jpg,469,486,539,643
0009.jpg,401,508,484,654
0021.jpg,440,492,522,643
0035.jpg,503,504,575,641
0034.jpg,503,503,578,642
0020.jpg,432,494,522,644
0008.jpg,386,511,473,656
0036.jpg,506,504,579,639
0022.jpg,446,490,527,643
0023.jpg,453,489,532,643
0037.jpg,508,504,577,639
0044.jpg,547,501,588,635
0045.jpg,545,501,593,633
0046.jpg,546,500,599,631
0042.jpg,540,501,580,630
0043.jpg,546,501,584,631
0041.jpg,537,501,577,637
0040.jpg,529,501,575,636
