image_name,kpt_1_x,kpt_1_y,kpt_2_x,kpt_2_y,kpt_3_x,kpt_3_y,kpt_4_x,kpt_4_y,kpt_5_x,kpt_5_y,kpt_6_x,kpt_6_y,kpt_7_x,kpt_7_y,kpt_8_x,kpt_8_y,kpt_9_x,kpt_9_y,kpt_10_x,kpt_10_y,kpt_11_x,kpt_11_y,kpt_12_x,kpt_12_y,kpt_13_x,kpt_13_y,kpt_14_x,kpt_14_y,kpt_15_x,kpt_15_y,kpt_16_x,kpt_16_y,kpt_17_x,kpt_17_y
0071.jpg,0,0,0,0,0,0,1020,372,0,0,1016,395,1046,394,1000,418,1061,416,992,432,1057,417,1026,451,1049,449,1002,482,1044,472,1002,523,1064,505,1246,249,1248,247,0,0,1253,248,0,0,1256,259,1253,257,1250,276,1244,271,1237,281,1234,278,1250,287,1249,284,1220,285,1222,283,1219,311,1223,309
0105.jpg,0,0,0,0,0,0,0,0,702,518,689,562,719,533,680,597,751,527,680,588,751,531,746,612,756,602,767,658,724,635,825,680,739,653,1248,249,1249,247,0,0,1255,248,0,0,1257,259,1256,257,1249,275,1246,269,1237,281,1235,277,1250,286,1250,284,1221,284,1223,282,1220,310,1224,307
0111.jpg,535,558,536,554,0,0,545,553,0,0,570,576,549,571,590,614,552,597,572,632,539,626,605,630,593,629,584,662,573,659,636,680,626,674,1250,249,1251,247,0,0,1257,248,0,0,1258,259,1257,257,1249,275,1246,270,1235,282,1234,278,1251,287,1250,284,1221,284,1223,282,1220,310,1224,308
0110.jpg,0,0,0,0,0,0,566,543,0,0,587,567,586,554,603,611,593,583,594,620,574,612,633,617,631,614,626,671,618,665,680,671,662,666,1250,249,1251,247,0,0,1257,248,0,0,1258,259,1256,257,1249,275,1246,270,1235,282,1234,278,1251,287,1250,284,1221,284,1223,282,1220,310,1224,308
0104.jpg,0,0,0,0,0,0,706,523,0,0,708,556,740,532,705,593,770,527,698,592,774,530,763,606,781,601,766,655,774,649,810,681,805,677,1247,249,1248,247,0,0,1254,248,0,0,1256,259,1256,257,1248,274,1246,269,1237,281,1235,277,1250,285,1250,283,1222,284,1224,282,1219,309,1223,307
0070.jpg,0,0,0,0,0,0,1028,374,0,0,1028,396,1056,392,1013,421,1070,415,1002,431,1064,415,1037,449,1059,445,1008,481,1056,468,1004,523,1074,502,1246,249,1247,247,0,0,1253,248,0,0,1256,260,1254,258,1249,276,1244,271,1236,281,1233,278,1251,287,1249,285,1220,284,1221,282,1218,312,1222,309
0072.jpg,0,0,0,0,0,0,1013,370,0,0,1009,393,1039,391,997,417,1053,413,986,425,1048,413,1015,449,1037,447,1001,484,1034,478,1002,524,1048,512,1246,249,1248,247,0,0,1253,248,0,0,1256,259,1253,257,1251,276,1244,271,1238,281,1234,277,1250,286,1248,284,1220,285,1221,282,1219,312,1222,309
0099.jpg,0,0,0,0,0,0,806,493,0,0,806,524,845,513,801,565,852,544,797,560,830,550,830,593,863,587,797,632,872,617,805,684,917,665,1246,248,1247,246,0,0,1253,247,0,0,1256,259,1253,257,1251,275,1244,270,1238,281,1234,278,1251,286,1249,284,1221,284,1222,282,1219,311,1222,308
0112.jpg,508,567,510,564,0,0,519,563,0,0,546,582,522,580,570,612,513,604,550,636,502,637,585,625,579,624,549,670,585,660,570,697,645,679,1250,249,1251,247,0,0,1257,248,0,0,1258,259,1256,257,1248,276,1246,270,1235,282,1234,278,1251,287,1250,285,1221,284,1222,281,1219,310,1223,308
0106.jpg,674,517,675,512,670,514,679,516,0,0,704,535,661,556,724,522,662,582,730,516,652,590,738,607,705,614,755,650,687,640,808,686,719,657,1248,249,1250,247,0,0,1256,248,0,0,1257,259,1257,257,1248,275,1247,270,1236,281,1234,278,1251,287,1251,284,1221,284,1223,282,1219,310,1223,308
0107.jpg,0,0,0,0,0,0,640,527,0,0,642,553,674,528,641,590,703,517,636,597,698,516,690,607,700,601,724,645,683,638,791,673,708,670,1249,249,1251,247,0,0,1256,248,0,0,1258,259,1257,257,1249,275,1246,270,1236,282,1235,278,1251,287,1250,284,1221,284,1223,282,1219,310,1222,308
