image_name,Player1_kpt_1_x,Player1_kpt_1_y,Player1_kpt_2_x,Player1_kpt_2_y,Player1_kpt_3_x,Player1_kpt_3_y,Player1_kpt_4_x,Player1_kpt_4_y,Player1_kpt_5_x,Player1_kpt_5_y,Player1_kpt_6_x,Player1_kpt_6_y,Player1_kpt_7_x,Player1_kpt_7_y,Player1_kpt_8_x,Player1_kpt_8_y,Player1_kpt_9_x,Player1_kpt_9_y,Player1_kpt_10_x,Player1_kpt_10_y,Player1_kpt_11_x,Player1_kpt_11_y,Player1_kpt_12_x,Player1_kpt_12_y,Player1_kpt_13_x,Player1_kpt_13_y,Player1_kpt_14_x,Player1_kpt_14_y,Player1_kpt_15_x,Player1_kpt_15_y,Player1_kpt_16_x,Player1_kpt_16_y,Player1_kpt_17_x,Player1_kpt_17_y,Player2_kpt_1_x,Player2_kpt_1_y,Player2_kpt_2_x,Player2_kpt_2_y,Player2_kpt_3_x,Player2_kpt_3_y,Player2_kpt_4_x,Player2_kpt_4_y,Player2_kpt_5_x,Player2_kpt_5_y,Player2_kpt_6_x,Player2_kpt_6_y,Player2_kpt_7_x,Player2_kpt_7_y,Player2_kpt_8_x,Player2_kpt_8_y,Player2_kpt_9_x,Player2_kpt_9_y,Player2_kpt_10_x,Player2_kpt_10_y,Player2_kpt_11_x,Player2_kpt_11_y,Player2_kpt_12_x,Player2_kpt_12_y,Player2_kpt_13_x,Player2_kpt_13_y,Player2_kpt_14_x,Player2_kpt_14_y,Player2_kpt_15_x,Player2_kpt_15_y,Player2_kpt_16_x,Player2_kpt_16_y,Player2_kpt_17_x,Player2_kpt_17_y
0012.jpg,492.64935302734375,358.7279968261719,491.6864929199219,355.12701416015625,485.957275390625,358.9844665527344,0.0,0.0,481.1034851074219,368.5523681640625,504.1474914550781,363.3125,490.2538757324219,391.4448547363281,496.5831298828125,338.7514953613281,481.7732238769531,416.0425720214844,484.2055969238281,311.4217224121094,486.11578369140625,408.7591857910156,530.8403930664062,415.667236328125,519.8333740234375,427.583740234375,550.7115478515625,449.157958984375,544.7341918945312,462.0590515136719,519.8798828125,478.9983825683594,518.8262329101562,491.7013244628906,0.0,0.0,0.0,0.0,0.0,0.0,1079.9696044921875,157.14967346191406,0.0,0.0,1078.331298828125,165.75634765625,1087.2413330078125,165.8887939453125,1075.905029296875,177.82998657226562,1090.1138916015625,178.0923309326172,1074.6812744140625,186.9843292236328,0.0,0.0,1077.35302734375,188.53793334960938,1083.0137939453125,188.39735412597656,1077.292724609375,206.5292510986328,1080.96826171875,206.45733642578125,1078.0931396484375,223.74276733398438,1079.271484375,223.6884307861328
0006.jpg,479.9085998535156,348.6568603515625,479.655517578125,344.86376953125,473.8653564453125,347.84967041015625,0.0,0.0,470.2707214355469,356.57177734375,495.701904296875,354.25482177734375,474.8165588378906,379.6332702636719,505.1847229003906,332.22625732421875,467.2911071777344,409.0801696777344,510.60858154296875,303.76348876953125,484.3376159667969,433.52972412109375,516.40869140625,412.4282531738281,497.8392028808594,423.9676818847656,538.64404296875,444.7474365234375,507.3646240234375,460.7915954589844,512.644775390625,476.38397216796875,466.1340026855469,494.7835388183594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.5338134765625,165.2624969482422,1086.6829833984375,165.2698974609375,1078.0025634765625,177.67454528808594,1089.4478759765625,177.68972778320312,1076.38427734375,187.05130004882812,0.0,0.0,1077.9315185546875,188.50013732910156,1082.540283203125,188.2584686279297,1077.70751953125,206.5337371826172,1080.6473388671875,206.3956298828125,1078.5478515625,223.68496704101562,1079.303955078125,223.54852294921875
0007.jpg,482.0581970214844,348.5224914550781,480.9978942871094,345.4629821777344,474.5518798828125,348.81982421875,0.0,0.0,470.04351806640625,359.2218933105469,496.75250244140625,356.3162536621094,480.13726806640625,381.6712951660156,502.9957275390625,333.12957763671875,470.61553955078125,411.329833984375,507.3363952636719,302.7911682128906,489.9869384765625,433.7087707519531,523.4498901367188,412.72149658203125,509.0180358886719,424.1689147949219,539.94189453125,448.3988952636719,521.761962890625,463.742919921875,502.0350646972656,474.19293212890625,477.4583740234375,490.585693359375,0.0,0.0,0.0,0.0,0.0,0.0,1080.57470703125,156.96920776367188,0.0,0.0,1079.7181396484375,165.6302032470703,1086.7437744140625,165.57154846191406,1078.156005859375,177.9631805419922,1089.4515380859375,177.87384033203125,1076.374755859375,187.15090942382812,0.0,0.0,1078.092529296875,188.75772094726562,1082.599609375,188.48654174804688,1077.789306640625,206.73194885253906,1080.6632080078125,206.57537841796875,1078.6209716796875,223.81851196289062,1079.310546875,223.6470184326172
0013.jpg,491.4021911621094,358.12567138671875,490.9361877441406,354.6932373046875,485.1954040527344,358.0970458984375,493.9313659667969,356.2933654785156,482.584228515625,367.25262451171875,506.1234130859375,364.23504638671875,492.7786865234375,389.1963806152344,498.0478515625,339.81787109375,480.5858154296875,409.9249572753906,488.22393798828125,312.72698974609375,481.58013916015625,403.58404541015625,532.5731201171875,416.1930847167969,522.4033203125,426.35009765625,549.0526733398438,450.9138488769531,545.1354370117188,460.5182189941406,517.977783203125,481.87738037109375,518.86376953125,490.81683349609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.05615234375,165.6928253173828,1087.24169921875,165.95408630371094,1075.42822265625,177.62522888183594,1089.905517578125,178.08114624023438,1074.531005859375,186.62257385253906,1088.6575927734375,187.0110321044922,1077.1517333984375,188.3951416015625,1083.0029296875,188.32669067382812,1077.184814453125,206.5100555419922,1081.0308837890625,206.491943359375,1077.937255859375,223.79534912109375,1079.240966796875,223.83285522460938
0005.jpg,475.53338623046875,345.4101257324219,475.4217529296875,341.3706359863281,469.14984130859375,344.82818603515625,0.0,0.0,465.79052734375,353.5445861816406,493.4202575683594,352.0859375,473.6131591796875,376.8720397949219,507.60595703125,332.28265380859375,466.2884521484375,409.1689147949219,515.5010375976562,304.88677978515625,479.2880859375,435.6065979003906,512.8921508789062,409.47796630859375,494.26531982421875,420.9006652832031,537.3651123046875,442.912353515625,495.7141418457031,461.6109619140625,510.2574462890625,474.12945556640625,450.76837158203125,498.790771484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.97607421875,165.48062133789062,1086.9893798828125,165.61419677734375,1076.9189453125,177.70724487304688,1089.877685546875,177.91226196289062,1075.618896484375,186.98118591308594,0.0,0.0,1077.662841796875,188.41915893554688,1082.7816162109375,188.25628662109375,1077.6109619140625,206.338623046875,1080.88818359375,206.2408905029297,1078.393798828125,223.52833557128906,1079.399658203125,223.4813995361328
0011.jpg,489.1012268066406,359.7376403808594,489.19976806640625,356.5251159667969,482.7598571777344,359.2882080078125,492.2520751953125,358.2705383300781,478.8791809082031,367.8056945800781,501.8015441894531,366.45751953125,486.32354736328125,390.5113830566406,496.3796691894531,343.54034423828125,475.3335266113281,414.5041809082031,487.81134033203125,316.15777587890625,485.67718505859375,415.95166015625,528.2623901367188,417.3902587890625,516.5772705078125,428.2198791503906,547.8087158203125,448.5468444824219,543.0257568359375,460.7344970703125,520.5463256835938,477.4505310058594,518.51171875,489.73602294921875,0.0,0.0,0.0,0.0,0.0,0.0,1079.854248046875,157.20623779296875,0.0,0.0,1078.2315673828125,165.7989501953125,1087.1676025390625,165.89779663085938,1075.7655029296875,177.89747619628906,1090.0887451171875,178.0977020263672,1074.467041015625,187.045166015625,0.0,0.0,1077.2763671875,188.5879669189453,1082.94287109375,188.42953491210938,1077.2117919921875,206.59158325195312,1080.896728515625,206.5040740966797,1078.0400390625,223.78684997558594,1079.240478515625,223.71337890625
0010.jpg,486.20428466796875,358.4839172363281,486.7641906738281,355.1593933105469,479.5457458496094,357.951904296875,491.0391845703125,357.1478271484375,475.4084777832031,366.80029296875,499.6484680175781,365.4562683105469,484.7266845703125,391.0063781738281,497.17291259765625,340.32916259765625,474.8614807128906,417.3468933105469,492.3298645019531,309.8288879394531,486.3616027832031,420.25213623046875,527.75927734375,417.0201110839844,515.6925659179688,428.904296875,549.59423828125,445.78125,541.9429321289062,461.5614318847656,519.4605712890625,470.364501953125,514.3519287109375,488.62176513671875,0.0,0.0,0.0,0.0,0.0,0.0,1079.8299560546875,157.15911865234375,0.0,0.0,1078.4466552734375,165.81517028808594,1087.1351318359375,165.8001251220703,1076.0596923828125,178.0341796875,1090.145751953125,178.06668090820312,1074.38134765625,187.23390197753906,0.0,0.0,1077.4595947265625,188.68907165527344,1082.9464111328125,188.46920776367188,1077.2945556640625,206.66873168945312,1080.8416748046875,206.5442657470703,1078.2286376953125,223.81007385253906,1079.3187255859375,223.6550750732422
0004.jpg,475.4493713378906,341.8563537597656,475.14654541015625,338.2886962890625,469.83392333984375,341.0760498046875,0.0,0.0,465.0301818847656,350.0168151855469,491.47344970703125,350.8952331542969,468.1282043457031,374.44830322265625,510.81134033203125,332.59716796875,463.7536315917969,406.61309814453125,521.3536376953125,307.122314453125,472.78594970703125,431.3575744628906,508.9118957519531,409.49078369140625,488.3165588378906,420.2672119140625,533.8760375976562,440.24957275390625,486.780517578125,457.4253234863281,511.62060546875,477.16790771484375,447.03167724609375,500.82806396484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.6990966796875,165.51898193359375,1086.573974609375,165.526123046875,1077.0389404296875,177.73696899414062,1089.7510986328125,177.80413818359375,1075.4927978515625,186.94117736816406,0.0,0.0,1077.5411376953125,188.47865295410156,1082.6024169921875,188.25099182128906,1077.3768310546875,206.27525329589844,1080.6053466796875,206.13388061523438,1078.3035888671875,223.31375122070312,1079.2293701171875,223.15402221679688
0028.jpg,0.0,0.0,0.0,0.0,0.0,0.0,481.7005920410156,324.6204833984375,0.0,0.0,483.9535217285156,344.4031982421875,512.0784912109375,335.26373291015625,467.84515380859375,367.1514892578125,532.9751586914062,353.314697265625,461.60821533203125,387.5777282714844,542.7705688476562,378.14453125,510.34759521484375,389.21466064453125,527.9131469726562,383.3241271972656,508.98486328125,422.5163879394531,528.837890625,398.4908142089844,518.96337890625,462.198486328125,542.6409912109375,423.6900329589844,0.0,0.0,0.0,0.0,0.0,0.0,1080.8477783203125,157.8924102783203,0.0,0.0,1078.71533203125,166.22882080078125,1087.098388671875,166.49119567871094,1075.64599609375,177.73526000976562,1089.50634765625,178.09461975097656,1074.4552001953125,186.04615783691406,1088.119873046875,186.30006408691406,1077.426025390625,188.25473022460938,1082.5816650390625,188.17568969726562,1077.3792724609375,205.8126983642578,1080.7333984375,205.78213500976562,1078.063232421875,223.0133514404297,1079.023681640625,223.0968017578125
0000.jpg,475.995849609375,338.0975341796875,476.90594482421875,334.5718994140625,470.8014831542969,336.7747802734375,0.0,0.0,462.0057373046875,344.1026611328125,488.8060302734375,355.38946533203125,457.3206787109375,370.5991516113281,518.9594116210938,352.38311767578125,455.19036865234375,402.93341064453125,542.5491943359375,338.7144470214844,460.9037780761719,430.3280029296875,494.0301513671875,412.4284973144531,471.33892822265625,420.2691345214844,511.4981384277344,441.3475646972656,471.1252136230469,456.9397277832031,508.450927734375,479.5491638183594,453.0262756347656,502.96112060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.9432373046875,164.9306182861328,1086.3599853515625,164.872314453125,1077.7821044921875,177.42654418945312,1089.4906005859375,177.37901306152344,1076.12841796875,186.74476623535156,0.0,0.0,1077.645751953125,188.1614227294922,1082.4912109375,187.89385986328125,1077.3218994140625,206.20838928222656,1080.4359130859375,206.0314178466797,1078.1888427734375,223.49081420898438,1079.0316162109375,223.27183532714844
