image_name,Player1_kpt_1_x,Player1_kpt_1_y,Player1_kpt_2_x,Player1_kpt_2_y,Player1_kpt_3_x,Player1_kpt_3_y,Player1_kpt_4_x,Player1_kpt_4_y,Player1_kpt_5_x,Player1_kpt_5_y,Player1_kpt_6_x,Player1_kpt_6_y,Player1_kpt_7_x,Player1_kpt_7_y,Player1_kpt_8_x,Player1_kpt_8_y,Player1_kpt_9_x,Player1_kpt_9_y,Player1_kpt_10_x,Player1_kpt_10_y,Player1_kpt_11_x,Player1_kpt_11_y,Player1_kpt_12_x,Player1_kpt_12_y,Player1_kpt_13_x,Player1_kpt_13_y,Player1_kpt_14_x,Player1_kpt_14_y,Player1_kpt_15_x,Player1_kpt_15_y,Player1_kpt_16_x,Player1_kpt_16_y,Player1_kpt_17_x,Player1_kpt_17_y,Player2_kpt_1_x,Player2_kpt_1_y,Player2_kpt_2_x,Player2_kpt_2_y,Player2_kpt_3_x,Player2_kpt_3_y,Player2_kpt_4_x,Player2_kpt_4_y,Player2_kpt_5_x,Player2_kpt_5_y,Player2_kpt_6_x,Player2_kpt_6_y,Player2_kpt_7_x,Player2_kpt_7_y,Player2_kpt_8_x,Player2_kpt_8_y,Player2_kpt_9_x,Player2_kpt_9_y,Player2_kpt_10_x,Player2_kpt_10_y,Player2_kpt_11_x,Player2_kpt_11_y,Player2_kpt_12_x,Player2_kpt_12_y,Player2_kpt_13_x,Player2_kpt_13_y,Player2_kpt_14_x,Player2_kpt_14_y,Player2_kpt_15_x,Player2_kpt_15_y,Player2_kpt_16_x,Player2_kpt_16_y,Player2_kpt_17_x,Player2_kpt_17_y
0071.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.6901245117188,493.8983154296875,598.4298706054688,504.779541015625,594.136962890625,508.02264404296875,599.3905029296875,523.2847290039062,590.347412109375,529.0255126953125,607.79931640625,535.5150146484375,599.9949340820312,540.4046020507812,592.1763916015625,545.1547241210938,592.76513671875,548.1112060546875,593.6820678710938,572.3370971679688,614.4312744140625,580.4420166015625,574.57275390625,592.2642822265625,618.3177490234375,608.6981201171875
0065.jpg,568.8775024414062,490.68658447265625,0.0,0.0,567.3251953125,488.49505615234375,0.0,0.0,561.46826171875,490.50115966796875,556.9019165039062,502.8330078125,553.875,503.6690673828125,559.6063842773438,519.9285888671875,552.604248046875,523.722412109375,568.2059936523438,531.6519165039062,561.7797241210938,538.3355102539062,542.539306640625,537.2986450195312,540.2211303710938,537.9119873046875,554.5027465820312,562.0192260742188,553.999267578125,563.0011596679688,543.4584350585938,587.2984619140625,543.0213012695312,590.0272827148438
0059.jpg,496.93658447265625,496.2008972167969,497.4808044433594,493.12060546875,495.4810485839844,493.47137451171875,0.0,0.0,0.0,0.0,498.530029296875,501.9547424316406,489.1334228515625,500.68634033203125,503.5548400878906,514.082763671875,494.1337585449219,513.6024169921875,510.1411437988281,515.4423217773438,501.63922119140625,522.4310302734375,483.56475830078125,530.4635009765625,472.364501953125,529.3720703125,503.9842529296875,552.143310546875,459.63507080078125,551.7128295898438,510.139892578125,572.2451782226562,434.0494384765625,572.7799072265625,157.89891052246094,193.62060546875,0.0,0.0,156.21511840820312,191.3653106689453,0.0,0.0,152.6569366455078,191.4991455078125,158.95034790039062,198.63351440429688,149.13450622558594,199.44456481933594,161.36790466308594,208.91207885742188,150.4741668701172,214.3768768310547,170.53305053710938,221.0626983642578,166.44752502441406,219.85076904296875,144.75265502929688,224.1199493408203,138.3370361328125,222.01817321777344,129.92210388183594,246.74417114257812,124.43817901611328,242.9059295654297,97.5267333984375,268.6591796875,94.21844482421875,262.330810546875
0058.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.40576171875,485.39227294921875,480.54205322265625,493.9367980957031,483.82843017578125,494.6802062988281,490.6993103027344,508.6060791015625,495.558349609375,508.966796875,503.20330810546875,515.9818725585938,503.158203125,515.7384643554688,462.292236328125,527.9627075195312,461.2579345703125,528.1788940429688,482.8462829589844,550.0092163085938,461.79962158203125,550.3478393554688,478.64520263671875,571.1459350585938,436.7196044921875,573.0780639648438,159.30978393554688,193.462158203125,0.0,0.0,0.0,0.0,0.0,0.0,154.87374877929688,191.515625,159.76980590820312,198.2037811279297,152.03598022460938,199.1728515625,161.52256774902344,208.4423370361328,153.1157684326172,213.9950714111328,170.6291046142578,221.1346893310547,167.39918518066406,220.00318908691406,144.3702850341797,224.0341796875,139.38616943359375,221.77328491210938,128.51829528808594,246.33363342285156,124.44857025146484,242.1614532470703,95.627197265625,268.99029541015625,92.8133773803711,261.9449462890625
0064.jpg,562.2625732421875,491.1822204589844,0.0,0.0,560.5844116210938,488.78277587890625,0.0,0.0,554.80908203125,489.60968017578125,548.8704833984375,500.8052673339844,547.3395385742188,501.4713134765625,552.815185546875,520.02197265625,545.48876953125,521.8202514648438,562.0374755859375,534.0963745117188,556.5735473632812,536.1298217773438,530.115478515625,536.2642822265625,530.3145751953125,536.7438354492188,543.107421875,559.9306640625,554.4544067382812,560.7674560546875,528.28173828125,583.3872680664062,547.5192260742188,585.8114013671875
0070.jpg,603.906494140625,490.93115234375,0.0,0.0,603.2356567382812,488.60540771484375,0.0,0.0,597.621337890625,488.7503967285156,593.3253784179688,503.7925109863281,587.2626342773438,502.5976867675781,596.3731689453125,525.417236328125,584.09423828125,523.288330078125,604.0797729492188,533.9266357421875,594.0791015625,536.4971313476562,587.2837524414062,542.41259765625,587.3492431640625,543.2792358398438,582.9248657226562,569.8104248046875,606.501708984375,574.7242431640625,565.6175537109375,590.6659545898438,611.9234008789062,603.4678344726562
0066.jpg,575.3699951171875,490.7661437988281,0.0,0.0,574.1787719726562,488.1895446777344,0.0,0.0,568.765625,490.1160888671875,559.281982421875,501.72998046875,561.190673828125,503.56268310546875,558.7792358398438,520.0961303710938,560.64306640625,522.4900512695312,570.2593383789062,532.0617065429688,570.3504638671875,535.9002075195312,547.5698852539062,536.7542724609375,549.0047607421875,538.00732421875,562.2717895507812,563.337646484375,564.5563354492188,566.205810546875,549.591796875,586.0551147460938,551.4916381835938,593.0535888671875
0072.jpg,615.8306884765625,497.6415710449219,0.0,0.0,614.3712158203125,495.5781555175781,0.0,0.0,608.6943359375,496.5503845214844,607.2257690429688,508.77618408203125,600.5833740234375,511.03570556640625,611.2831420898438,526.5242309570312,596.777099609375,529.6729125976562,622.2586059570312,540.2890014648438,607.5240478515625,542.1779174804688,601.7965087890625,547.6528930664062,600.7896118164062,550.1365966796875,598.6009521484375,574.6118774414062,619.2756958007812,582.212158203125,578.8116455078125,594.659423828125,620.2587280273438,608.890625
0073.jpg,624.1043701171875,497.80999755859375,0.0,0.0,622.8609619140625,495.10614013671875,0.0,0.0,617.5771484375,495.3049621582031,611.2483520507812,508.28741455078125,610.7211303710938,510.35418701171875,614.0574951171875,526.763916015625,605.8021850585938,530.8538818359375,625.7911987304688,536.1432495117188,615.3642578125,543.066650390625,606.8737182617188,549.2369995117188,608.9722900390625,551.7321166992188,607.8383178710938,575.0089111328125,627.6605224609375,582.927978515625,586.9781494140625,594.8218383789062,622.2265625,609.611328125
0067.jpg,583.609375,490.2409362792969,0.0,0.0,581.7683715820312,487.8362121582031,0.0,0.0,576.570556640625,489.4076843261719,571.8073120117188,500.53692626953125,569.3181762695312,501.80548095703125,571.384521484375,519.6340942382812,566.6434936523438,522.5797729492188,579.1383056640625,533.9371337890625,574.8572998046875,537.193603515625,556.108642578125,534.0028686523438,554.0514526367188,534.7680053710938,569.956298828125,560.6838989257812,570.3649291992188,561.6661987304688,552.8330688476562,585.5108642578125,553.1689453125,588.0805053710938
