image_name,kpt_1_x,kpt_1_y,kpt_2_x,kpt_2_y,kpt_3_x,kpt_3_y,kpt_4_x,kpt_4_y,kpt_5_x,kpt_5_y,kpt_6_x,kpt_6_y,kpt_7_x,kpt_7_y,kpt_8_x,kpt_8_y,kpt_9_x,kpt_9_y,kpt_10_x,kpt_10_y,kpt_11_x,kpt_11_y,kpt_12_x,kpt_12_y,kpt_13_x,kpt_13_y,kpt_14_x,kpt_14_y,kpt_15_x,kpt_15_y,kpt_16_x,kpt_16_y,kpt_17_x,kpt_17_y
0071.jpg,0,0,0,0,0,0,869,460,878,462,860,470,881,474,851,484,881,494,850,496,876,507,857,503,875,504,840,522,880,524,834,546,891,549,1114,232,1115,229,0,0,1120,228,0,0,1125,237,1131,235,1123,257,1129,252,1116,272,1117,269,1139,263,1144,262,1121,262,1134,260,1122,276,1140,272
0065.jpg,876,457,0,0,0,0,0,0,0,0,863,465,872,470,850,467,856,475,844,464,849,466,842,501,851,503,838,517,871,522,830,543,879,548,1115,232,1116,229,0,0,1120,228,0,0,1125,237,1131,235,1122,257,1130,252,1115,270,1119,267,1139,262,1144,261,1120,262,1134,260,1122,276,1141,272
0059.jpg,0,0,0,0,0,0,0,0,856,447,830,453,857,464,811,452,858,475,808,444,859,466,822,496,841,500,818,516,853,521,809,548,857,553,1115,232,1116,229,0,0,1121,228,0,0,1125,237,1131,235,1122,257,1129,252,1115,271,1118,267,1139,263,1144,261,1120,261,1134,260,1122,276,1140,272
0105.jpg,0,0,0,0,0,0,641,461,0,0,636,478,662,477,631,503,670,503,632,516,668,518,639,524,661,523,618,552,673,549,612,582,697,579,1114,232,1115,229,0,0,1119,228,0,0,1125,237,1132,234,1123,256,1131,251,1116,270,1119,267,1139,262,1145,260,1120,260,1135,258,1122,275,1141,271
0111.jpg,0,0,0,0,0,0,591,460,0,0,594,477,615,472,590,499,625,495,588,510,621,510,606,519,622,516,583,547,613,540,584,578,628,568,1114,231,1115,229,0,0,1120,228,0,0,1125,237,1132,234,1123,256,1131,251,1116,270,1120,267,1139,262,1144,261,1121,261,1135,259,1122,276,1141,271
0139.jpg,0,0,501,415,0,0,504,415,0,0,508,429,529,421,501,444,536,428,500,435,523,428,531,465,540,462,538,496,514,490,569,514,514,507,1115,232,1116,230,0,0,1121,228,0,0,1127,236,1132,234,1124,256,1130,251,1116,272,1118,268,1140,261,1145,259,1119,260,1133,258,1122,276,1140,271
0138.jpg,502,420,502,417,0,0,507,417,0,0,512,431,529,424,504,451,531,438,496,453,513,444,534,467,541,464,537,498,515,491,569,519,518,506,1115,232,1115,230,0,0,1120,228,0,0,1126,236,1132,233,1124,256,1130,250,1116,272,1118,268,1140,260,1145,259,1120,260,1132,258,1122,276,1140,272
0110.jpg,0,0,0,0,0,0,600,459,0,0,599,475,622,472,598,497,633,494,598,509,630,507,611,516,628,515,588,542,618,540,597,571,634,568,1114,231,1115,229,0,0,1120,228,0,0,1125,237,1132,234,1123,256,1132,251,1116,270,1120,267,1139,263,1144,261,1121,261,1135,259,1122,275,1141,271
0104.jpg,0,0,0,0,0,0,651,461,0,0,645,478,672,477,642,501,681,502,647,516,677,517,648,522,672,522,627,551,681,550,615,584,700,582,1113,232,1114,230,0,0,1119,228,0,0,1125,237,1132,234,1123,256,1131,251,1116,270,1119,267,1139,262,1145,260,1121,261,1135,259,1122,276,1142,271
0058.jpg,0,0,0,0,0,0,0,0,853,446,826,453,852,464,808,456,859,486,811,452,875,493,817,497,836,500,814,521,851,524,806,550,856,555,1115,232,1116,229,0,0,1121,228,0,0,1125,237,1131,235,1122,257,1129,252,1115,271,1118,267,1139,263,1144,261,1120,261,1134,260,1122,276,1140,272
0064.jpg,0,0,0,0,0,0,0,0,0,0,850,467,871,474,831,467,859,477,828,462,848,464,836,501,852,504,833,517,867,523,828,542,876,549,1115,232,1116,229,0,0,1120,228,0,0,1125,237,1131,235,1122,257,1130,252,1115,270,1119,267,1139,262,1144,261,1120,262,1134,260,1122,276,1141,272
0070.jpg,0,0,0,0,0,0,871,458,0,0,862,468,880,473,855,482,878,489,854,495,871,499,858,503,873,505,840,522,878,524,835,544,890,547,1114,232,1116,230,0,0,1120,228,0,0,1126,237,1131,235,1123,257,1129,252,1116,271,1118,268,1139,264,1144,262,1121,262,1134,260,1123,276,1140,272
0066.jpg,0,0,0,0,0,0,877,456,0,0,867,465,877,470,855,477,862,481,850,485,845,482,844,502,855,504,839,514,873,517,829,543,881,548,1115,232,1116,229,0,0,1120,228,0,0,1125,237,1131,235,1122,257,1130,252,1115,270,1119,267,1139,262,1144,261,1120,262,1134,260,1122,276,1141,272
0072.jpg,0,0,0,0,0,0,866,461,876,462,856,472,880,475,848,488,884,495,847,501,881,508,856,505,875,506,840,519,880,520,834,547,891,549,1114,232,1115,229,0,0,1120,228,0,0,1126,237,1131,235,1123,257,1130,252,1116,271,1118,268,1139,264,1144,262,1121,262,1134,261,1122,276,1140,272
0099.jpg,0,0,0,0,0,0,696,444,709,444,686,460,715,462,680,482,721,485,684,494,718,497,688,506,709,507,675,540,708,541,667,575,708,577,1113,231,1114,229,0,0,1119,228,0,0,1124,237,1132,234,1123,257,1131,252,1116,270,1120,267,1139,262,1145,260,1121,262,1136,260,1122,276,1143,272
0112.jpg,0,0,0,0,0,0,586,462,0,0,589,479,609,474,585,502,614,498,582,513,602,511,598,523,614,519,576,551,606,541,575,585,619,568,1114,231,1115,229,0,0,1120,228,0,0,1125,237,1133,234,1123,257,1132,252,1116,270,1121,267,1138,263,1145,261,1121,262,1136,260,1121,276,1142,272
0106.jpg,0,0,0,0,0,0,633,458,0,0,627,476,653,475,622,499,660,500,629,513,657,516,632,521,654,521,613,551,660,547,615,582,684,576,1114,232,1114,230,0,0,1119,228,0,0,1125,237,1132,234,1123,257,1131,252,1116,270,1120,267,1139,263,1145,261,1121,261,1135,259,1122,275,1142,271
0107.jpg,0,0,0,0,0,0,622,458,0,0,618,476,644,475,616,502,650,502,621,514,644,515,624,522,646,522,607,552,649,549,610,581,674,577,1114,231,1115,229,0,0,1120,228,0,0,1125,237,1132,234,1123,256,1131,251,1116,270,1119,267,1139,263,1144,261,1121,260,1134,258,1122,275,1140,271
0113.jpg,0,0,0,0,0,0,577,464,0,0,580,480,601,476,580,504,609,499,578,514,0,0,596,522,612,520,570,546,599,544,572,578,609,574,1114,231,1115,229,0,0,1120,228,0,0,1125,237,1133,234,1123,256,1132,252,1116,270,1121,267,1138,262,1144,261,1121,262,1136,260,1121,276,1141,272
0098.jpg,0,0,0,0,0,0,703,440,717,441,693,456,723,458,686,479,730,482,689,496,727,499,693,501,714,502,687,536,712,537,684,572,711,573,1113,232,1114,229,0,0,1119,228,0,0,1125,237,1132,234,1123,257,1130,252,1116,271,1119,268,1139,263,1145,261,1121,262,1135,260,1122,276,1142,272
0073.jpg,0,0,0,0,0,0,864,462,875,463,854,472,880,476,843,486,884,498,841,492,881,510,854,504,874,506,839,519,879,520,835,548,891,550,1114,232,1115,229,0,0,1120,228,0,0,1125,237,1131,235,1123,257,1130,252,1116,271,1119,268,1139,263,1144,262,1121,262,1135,260,1122,276,1141,272
0067.jpg,0,0,0,0,0,0,877,457,0,0,868,465,878,469,854,480,861,481,850,492,846,489,856,500,866,502,841,517,871,518,834,544,880,547,1115,231,1116,229,0,0,1121,228,0,0,1125,237,1132,235,1123,257,1130,252,1116,271,1119,268,1139,262,1144,261,1121,261,1136,259,1122,276,1143,272
0063.jpg,0,0,0,0,0,0,0,0,874,457,851,458,868,469,832,457,853,475,822,452,836,459,834,498,848,503,832,509,864,516,829,539,872,545,1115,232,1116,229,0,0,1121,228,0,0,1125,237,1131,235,1122,257,1130,252,1115,270,1119,267,1139,262,1144,261,1120,261,1134,260,1122,276,1140,272
0077.jpg,0,0,0,0,0,0,846,455,0,0,840,469,864,469,821,482,875,486,805,488,880,502,848,505,866,506,836,528,871,527,842,555,891,553,1114,231,1115,229,0,0,1119,228,0,0,1125,237,1131,234,1122,257,1129,252,1116,271,1117,268,1139,263,1144,261,1121,262,1135,260,1123,276,1142,272
0088.jpg,0,0,0,0,0,0,774,445,0,0,768,462,794,462,762,485,799,486,767,496,797,498,771,506,791,506,760,533,795,533,754,563,804,563,1114,232,1115,230,0,0,1119,229,0,0,1125,237,1132,234,1123,257,1131,252,1116,271,1120,268,1139,262,1144,261,1121,262,1135,260,1122,276,1141,272
