image_name,Player1_kpt_1_x,Player1_kpt_1_y,Player1_kpt_2_x,Player1_kpt_2_y,Player1_kpt_3_x,Player1_kpt_3_y,Player1_kpt_4_x,Player1_kpt_4_y,Player1_kpt_5_x,Player1_kpt_5_y,Player1_kpt_6_x,Player1_kpt_6_y,Player1_kpt_7_x,Player1_kpt_7_y,Player1_kpt_8_x,Player1_kpt_8_y,Player1_kpt_9_x,Player1_kpt_9_y,Player1_kpt_10_x,Player1_kpt_10_y,Player1_kpt_11_x,Player1_kpt_11_y,Player1_kpt_12_x,Player1_kpt_12_y,Player1_kpt_13_x,Player1_kpt_13_y,Player1_kpt_14_x,Player1_kpt_14_y,Player1_kpt_15_x,Player1_kpt_15_y,Player1_kpt_16_x,Player1_kpt_16_y,Player1_kpt_17_x,Player1_kpt_17_y,Player2_kpt_1_x,Player2_kpt_1_y,Player2_kpt_2_x,Player2_kpt_2_y,Player2_kpt_3_x,Player2_kpt_3_y,Player2_kpt_4_x,Player2_kpt_4_y,Player2_kpt_5_x,Player2_kpt_5_y,Player2_kpt_6_x,Player2_kpt_6_y,Player2_kpt_7_x,Player2_kpt_7_y,Player2_kpt_8_x,Player2_kpt_8_y,Player2_kpt_9_x,Player2_kpt_9_y,Player2_kpt_10_x,Player2_kpt_10_y,Player2_kpt_11_x,Player2_kpt_11_y,Player2_kpt_12_x,Player2_kpt_12_y,Player2_kpt_13_x,Player2_kpt_13_y,Player2_kpt_14_x,Player2_kpt_14_y,Player2_kpt_15_x,Player2_kpt_15_y,Player2_kpt_16_x,Player2_kpt_16_y,Player2_kpt_17_x,Player2_kpt_17_y
0071.jpg,615.0774536132812,513.9891967773438,616.44921875,511.06463623046875,612.7587280273438,511.766845703125,620.4718627929688,511.10699462890625,0.0,0.0,626.60888671875,522.6117553710938,617.9988403320312,524.0888061523438,623.5218505859375,538.6512451171875,616.143798828125,540.0333862304688,609.6806030273438,536.7554321289062,610.0291137695312,536.4610595703125,639.6532592773438,558.7116088867188,632.979248046875,559.1265258789062,624.7240600585938,579.3126220703125,616.01123046875,579.3580322265625,639.9793090820312,609.710205078125,627.4443969726562,608.739990234375,564.674072265625,100.08869934082031,566.0166015625,98.59434509277344,563.2243041992188,98.59797668457031,568.2344360351562,99.24201202392578,560.6283569335938,99.2831802368164,570.088623046875,105.99723815917969,558.4818115234375,106.5726318359375,573.1528930664062,115.13833618164062,556.18505859375,116.5418701171875,572.5671997070312,122.06686401367188,557.3798217773438,124.04067993164062,569.6825561523438,121.98204040527344,561.2058715820312,122.40858459472656,576.0804443359375,130.6696319580078,559.2490844726562,130.96192932128906,579.0232543945312,143.97421264648438,555.9713745117188,144.28140258789062
0065.jpg,626.6574096679688,514.1868286132812,627.640869140625,511.16107177734375,624.2318725585938,512.0322875976562,630.5540771484375,510.7120361328125,0.0,0.0,635.3150024414062,521.558349609375,633.9021606445312,523.450927734375,631.5681762695312,538.4190673828125,631.3643798828125,540.402587890625,618.263671875,542.1404418945312,620.0418701171875,542.2926635742188,652.0709838867188,556.4635009765625,650.9019165039062,557.2765502929688,633.89111328125,578.0841674804688,637.80078125,578.5765380859375,644.0225830078125,605.6187133789062,647.5140380859375,605.039306640625
0059.jpg,637.4913940429688,512.4187622070312,638.5518188476562,509.8431396484375,0.0,0.0,640.8714599609375,511.3092041015625,0.0,0.0,644.5248413085938,524.9515991210938,653.232666015625,522.5089721679688,640.2500610351562,545.2542114257812,648.3639526367188,541.480224609375,631.4102172851562,546.690185546875,633.0757446289062,545.0703125,660.4597778320312,559.9757080078125,667.5868530273438,558.5316162109375,632.2042236328125,577.8204956054688,653.32421875,576.390869140625,633.2918701171875,608.3905029296875,661.546875,604.8898315429688
0273.jpg,0.0,0.0,0.0,0.0,0.0,0.0,418.636962890625,532.5076293945312,0.0,0.0,412.7034606933594,549.71044921875,435.9564208984375,549.4366455078125,403.23406982421875,566.068115234375,441.125732421875,568.2211303710938,404.05596923828125,564.1363525390625,436.51171875,567.5043334960938,410.8250732421875,591.9387817382812,428.990234375,591.4797973632812,403.428466796875,612.4539184570312,437.53253173828125,611.0533447265625,382.30706787109375,640.377197265625,431.1788635253906,638.574951171875,661.4793090820312,100.03953552246094,662.7525634765625,98.27992248535156,0.0,0.0,667.2437744140625,97.2994155883789,0.0,0.0,673.0230712890625,101.93942260742188,665.90771484375,102.44992065429688,675.9444580078125,112.15999603271484,663.8353271484375,111.99268341064453,672.3739013671875,119.46284484863281,659.10791015625,117.9980697631836,679.5167236328125,118.12389373779297,675.230224609375,118.14096069335938,673.9041748046875,124.58381652832031,670.4848022460938,124.27363586425781,676.5049438476562,141.0653839111328,674.3330078125,139.72396850585938
0267.jpg,0.0,0.0,0.0,0.0,0.0,0.0,406.1499328613281,547.7844848632812,418.3221740722656,547.3357543945312,399.5450744628906,562.7258911132812,424.87860107421875,562.3287353515625,396.2117004394531,582.003662109375,431.4161071777344,581.85205078125,401.26654052734375,585.2181396484375,428.1950378417969,584.871337890625,399.5780029296875,601.4652709960938,419.8266296386719,601.2164916992188,392.48065185546875,610.4104614257812,432.22528076171875,610.3950805664062,375.2548828125,640.4450073242188,429.700927734375,640.6070556640625
0298.jpg,0.0,0.0,0.0,0.0,0.0,0.0,499.0888977050781,536.5816650390625,508.8990783691406,535.2333984375,492.2181396484375,550.847900390625,516.995361328125,550.0408935546875,489.6182556152344,569.5350341796875,525.1251220703125,569.4432983398438,494.3812561035156,573.3223876953125,522.0067749023438,575.3452758789062,499.4794006347656,588.780517578125,520.2512817382812,588.7596435546875,485.17596435546875,602.2732543945312,534.0624389648438,602.2455444335938,478.7158203125,633.4519653320312,548.7965087890625,632.7755737304688
0307.jpg,477.0566101074219,521.8866577148438,478.7608947753906,519.6490478515625,475.7015686035156,519.8778686523438,478.20306396484375,523.099609375,479.09466552734375,522.9096069335938,472.5606384277344,540.8192138671875,491.50518798828125,538.211669921875,463.6227722167969,556.1793823242188,501.8694763183594,550.8173217773438,461.816162109375,550.7559204101562,499.33831787109375,552.826416015625,488.0430908203125,578.05712890625,503.4024353027344,577.7542114257812,473.064697265625,603.0299072265625,511.6171875,600.96337890625,479.0550231933594,630.18212890625,537.7262573242188,627.4667358398438
0313.jpg,0.0,0.0,0.0,0.0,0.0,0.0,454.8084716796875,517.3924560546875,0.0,0.0,456.4602355957031,532.219482421875,474.0966796875,528.11865234375,454.63720703125,550.3240966796875,486.6106872558594,544.2963256835938,451.8206481933594,553.5379028320312,482.6951599121094,549.4949340820312,473.98809814453125,570.1709594726562,485.26776123046875,568.4147338867188,467.2209167480469,600.1041870117188,477.4164123535156,598.10009765625,482.0130310058594,628.6046142578125,490.9696350097656,624.8424072265625,0.0,0.0,0.0,0.0,0.0,0.0,1088.6937255859375,281.0069580078125,0.0,0.0,1092.92626953125,289.6733093261719,1104.775634765625,287.046630859375,1093.3333740234375,306.8526611328125,0.0,0.0,1090.4710693359375,317.88861083984375,0.0,0.0,1104.423095703125,317.0447082519531,1113.4412841796875,315.32061767578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0105.jpg,607.8109130859375,493.04248046875,609.7318725585938,490.35260009765625,604.7335205078125,490.6417236328125,612.7232666015625,492.3704833984375,599.1181030273438,493.1191101074219,617.1754150390625,506.8006591796875,595.887451171875,507.98486328125,625.1124267578125,521.394287109375,595.7523803710938,523.32373046875,621.853759765625,520.7870483398438,607.6376953125,518.8062133789062,615.090576171875,548.0845947265625,598.9698486328125,548.6390380859375,623.8284301757812,567.6703491210938,592.9285888671875,568.004638671875,625.2605590820312,598.498291015625,584.1061401367188,599.0838012695312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.9638671875,90.99789428710938,585.1646728515625,89.5091552734375,583.3098754882812,88.78889465332031,587.1754150390625,86.7021484375,583.628662109375,84.2871322631836,585.7364501953125,82.93656921386719,592.4883422851562,106.3402099609375,594.26025390625,105.6077651977539,585.9454345703125,118.98197174072266,591.0875854492188,118.08946228027344,584.126953125,131.50442504882812,592.0076904296875,129.32000732421875
0111.jpg,625.9814453125,507.9189453125,627.5233764648438,505.81182861328125,624.1011962890625,505.6580810546875,0.0,0.0,0.0,0.0,633.4776611328125,520.402099609375,613.3248901367188,520.6497802734375,640.482421875,537.3975830078125,610.0028076171875,538.5189208984375,638.8169555664062,540.8848266601562,615.7792358398438,542.3209228515625,631.5650024414062,559.410400390625,614.78955078125,559.8866577148438,651.1846313476562,579.3006591796875,607.053955078125,579.614013671875,666.8886108398438,609.7081909179688,600.1528930664062,610.0584716796875,570.8340454101562,89.78466796875,572.4867553710938,88.22325897216797,569.7021484375,88.40352630615234,576.5438232421875,88.44154357910156,0.0,0.0,578.6196899414062,94.19440460205078,572.975830078125,93.20942687988281,572.9025268554688,102.18328857421875,564.830810546875,97.05311584472656,566.2449951171875,104.3835220336914,556.2710571289062,96.57355499267578,586.1996459960938,110.14637756347656,581.41845703125,109.59148406982422,582.8267211914062,121.55424499511719,572.5269165039062,120.6397705078125,594.2989501953125,134.6245574951172,576.48388671875,132.58180236816406
0139.jpg,685.23291015625,531.9232788085938,0.0,0.0,683.1336059570312,529.3334350585938,0.0,0.0,680.0965576171875,530.47216796875,679.122802734375,541.1893310546875,677.4330444335938,542.8638305664062,691.4320068359375,560.1709594726562,685.3851928710938,564.0629272460938,699.4710693359375,561.5839233398438,696.4951171875,565.7939453125,661.89990234375,577.540283203125,663.6521606445312,578.2601928710938,664.3654174804688,598.7764892578125,689.4345703125,599.5054931640625,655.9312744140625,626.9417114257812,697.2039794921875,628.7360229492188
