image_name,kpt_1_x,kpt_1_y,kpt_2_x,kpt_2_y,kpt_3_x,kpt_3_y,kpt_4_x,kpt_4_y,kpt_5_x,kpt_5_y,kpt_6_x,kpt_6_y,kpt_7_x,kpt_7_y,kpt_8_x,kpt_8_y,kpt_9_x,kpt_9_y,kpt_10_x,kpt_10_y,kpt_11_x,kpt_11_y,kpt_12_x,kpt_12_y,kpt_13_x,kpt_13_y,kpt_14_x,kpt_14_y,kpt_15_x,kpt_15_y,kpt_16_x,kpt_16_y,kpt_17_x,kpt_17_y
0071.jpg,0,0,0,0,0,0,651,326,663,326,646,339,669,340,640,353,676,357,644,356,677,366,649,373,664,374,645,397,659,397,639,419,651,419,0,0,0,0,0,0,0,0,678,114,669,117,674,119,671,126,676,127,676,132,678,132,660,133,664,134,670,145,674,146,664,158,669,159
0071.jpg,0,0,0,0,0,0,651,326,663,326,646,339,669,340,640,353,676,357,644,356,677,366,649,373,664,374,645,397,659,397,639,419,651,419,0,0,0,0,0,0,0,0,678,114,669,117,674,119,671,126,676,127,676,132,678,132,660,133,664,134,670,145,674,146,664,158,669,159
0065.jpg,0,0,0,0,0,0,664,348,676,347,659,360,682,360,654,377,687,378,657,384,683,386,661,396,676,396,653,421,672,421,646,447,666,447,0,0,0,0,0,0,0,0,663,115,657,121,660,121,661,132,662,131,667,139,667,140,650,138,652,138,661,149,662,149,650,163,651,164
0065.jpg,0,0,0,0,0,0,664,348,676,347,659,360,682,360,654,377,687,378,657,384,683,386,661,396,676,396,653,421,672,421,646,447,666,447,0,0,0,0,0,0,0,0,663,115,657,121,660,121,661,132,662,131,667,139,667,140,650,138,652,138,661,149,662,149,650,163,651,164
0059.jpg,0,0,0,0,0,0,677,367,0,0,675,381,698,379,673,402,709,396,672,414,706,406,681,418,695,416,681,446,688,445,686,474,686,473,0,0,0,0,0,0,0,0,650,117,651,123,645,123,654,134,642,135,657,144,647,146,645,139,640,139,658,151,647,152,655,165,639,166
0059.jpg,0,0,0,0,0,0,677,367,0,0,675,381,698,379,673,402,709,396,672,414,706,406,681,418,695,416,681,446,688,445,686,474,686,473,0,0,0,0,0,0,0,0,650,117,651,123,645,123,654,134,642,135,657,144,647,146,645,139,640,139,658,151,647,152,655,165,639,166
0105.jpg,0,0,0,0,0,0,0,0,692,253,674,261,693,265,662,272,693,282,662,274,692,291,673,292,684,293,676,316,682,317,675,340,674,342,685,105,0,0,683,104,0,0,681,105,684,111,677,111,688,121,673,122,691,128,675,129,681,133,677,133,681,151,676,151,680,165,673,165
0105.jpg,0,0,0,0,0,0,0,0,692,253,674,261,693,265,662,272,693,282,662,274,692,291,673,292,684,293,676,316,682,317,675,340,674,342,685,105,0,0,683,104,0,0,681,105,684,111,677,111,688,121,673,122,691,128,675,129,681,133,677,133,681,151,676,151,680,165,673,165
0111.jpg,0,0,0,0,0,0,0,0,704,252,687,259,702,262,675,272,700,282,678,282,703,296,682,290,692,292,688,315,695,316,684,339,688,341,0,0,0,0,0,0,0,0,685,106,676,112,685,113,670,123,685,124,669,132,683,132,676,135,682,136,675,152,683,152,674,166,682,167
0111.jpg,0,0,0,0,0,0,0,0,704,252,687,259,702,262,675,272,700,282,678,282,703,296,682,290,692,292,688,315,695,316,684,339,688,341,0,0,0,0,0,0,0,0,685,106,676,112,685,113,670,123,685,124,669,132,683,132,676,135,682,136,675,152,683,152,674,166,682,167
0110.jpg,0,0,0,0,0,0,0,0,702,253,684,260,700,263,672,274,700,283,673,284,703,296,680,291,690,293,687,316,693,317,682,338,685,341,0,0,0,0,0,0,0,0,683,106,678,113,681,113,676,123,678,123,676,133,676,133,677,135,679,135,679,151,679,151,679,165,677,165
0110.jpg,0,0,0,0,0,0,0,0,702,253,684,260,700,263,672,274,700,283,673,284,703,296,680,291,690,293,687,316,693,317,682,338,685,341,0,0,0,0,0,0,0,0,683,106,678,113,681,113,676,123,678,123,676,133,676,133,677,135,679,135,679,151,679,151,679,165,677,165
0104.jpg,0,0,0,0,0,0,0,0,689,253,672,261,691,265,659,273,691,283,657,278,690,293,670,294,682,295,674,318,679,319,673,342,671,345,683,106,684,105,682,105,0,0,679,105,687,112,674,112,691,121,668,121,694,129,668,130,683,133,675,134,684,151,672,151,684,165,669,165
0104.jpg,0,0,0,0,0,0,0,0,689,253,672,261,691,265,659,273,691,283,657,278,690,293,670,294,682,295,674,318,679,319,673,342,671,345,683,106,684,105,682,105,0,0,679,105,687,112,674,112,691,121,668,121,694,129,668,130,683,133,675,134,684,151,672,151,684,165,669,165
0058.jpg,0,0,0,0,0,0,681,371,0,0,680,386,701,382,679,407,715,396,676,419,712,404,687,422,699,420,686,451,692,450,692,480,693,478,0,0,0,0,0,0,0,0,648,116,651,124,642,123,653,136,637,136,655,146,642,146,647,143,640,143,656,154,643,154,653,167,638,167
0058.jpg,0,0,0,0,0,0,681,371,0,0,680,386,701,382,679,407,715,396,676,419,712,404,687,422,699,420,686,451,692,450,692,480,693,478,0,0,0,0,0,0,0,0,648,116,651,124,642,123,653,136,637,136,655,146,642,146,647,143,640,143,656,154,643,154,653,167,638,167
0064.jpg,0,0,0,0,0,0,667,353,679,353,661,366,685,367,657,382,691,385,661,388,687,394,663,402,678,402,659,429,671,429,657,455,665,455,0,0,0,0,0,0,0,0,658,114,657,121,655,121,663,132,657,133,667,140,663,143,652,139,649,139,664,151,655,151,657,165,643,166
0064.jpg,0,0,0,0,0,0,667,353,679,353,661,366,685,367,657,382,691,385,661,388,687,394,663,402,678,402,659,429,671,429,657,455,665,455,0,0,0,0,0,0,0,0,658,114,657,121,655,121,663,132,657,133,667,140,663,143,652,139,649,139,664,151,655,151,657,165,643,166
