image_name,kpt_1_x,kpt_1_y,kpt_2_x,kpt_2_y,kpt_3_x,kpt_3_y,kpt_4_x,kpt_4_y,kpt_5_x,kpt_5_y,kpt_6_x,kpt_6_y,kpt_7_x,kpt_7_y,kpt_8_x,kpt_8_y,kpt_9_x,kpt_9_y,kpt_10_x,kpt_10_y,kpt_11_x,kpt_11_y,kpt_12_x,kpt_12_y,kpt_13_x,kpt_13_y,kpt_14_x,kpt_14_y,kpt_15_x,kpt_15_y,kpt_16_x,kpt_16_y,kpt_17_x,kpt_17_y
0012.jpg,683,404,0,0,681,405,0,0,683,414,680,420,687,439,688,394,706,459,690,366,723,471,689,478,691,486,699,523,696,531,689,557,680,568,1262,246,1264,243,1261,243,1270,245,0,0,1274,260,1261,259,1270,283,1257,279,1254,294,1247,291,1268,298,1259,296,1243,306,1231,304,1252,343,1238,341
0006.jpg,0,0,0,0,0,0,0,0,686,423,668,438,690,443,685,447,712,459,708,455,728,479,671,493,683,497,697,533,689,543,692,563,664,583,459,42,460,40,457,40,464,40,455,41,469,48,452,49,474,62,448,63,471,71,449,73,469,69,456,70,481,83,443,83,489,103,436,103
0007.jpg,693,415,0,0,691,414,0,0,685,422,674,429,688,443,685,418,709,459,696,407,728,475,679,487,684,493,697,529,687,543,690,561,664,584,459,41,460,40,457,40,463,40,455,40,468,48,452,49,473,61,449,62,471,70,449,73,469,69,456,69,480,83,444,83,489,103,437,103
0013.jpg,684,406,0,0,682,406,0,0,682,416,679,420,685,440,685,393,699,460,689,366,714,469,689,476,692,484,702,516,703,526,690,549,689,562,1262,246,1265,243,1261,243,1270,245,0,0,1274,260,1261,259,1270,283,1257,280,1254,294,1247,291,1268,298,1259,296,1243,306,1231,304,1253,344,1237,342
0005.jpg,0,0,0,0,0,0,0,0,685,425,668,442,689,442,682,458,710,457,706,468,727,480,671,496,682,497,698,535,689,542,691,564,665,582,1262,247,1264,245,1261,245,1270,246,0,0,1274,260,1261,259,1270,283,1257,279,1254,293,1247,291,1268,297,1259,295,1244,307,1232,305,1254,344,1238,342
0011.jpg,684,405,0,0,682,405,0,0,682,414,679,419,688,439,688,393,712,460,692,367,726,472,688,479,691,487,694,524,689,533,689,560,677,570,1262,246,1264,243,1261,243,1270,245,0,0,1274,260,1261,259,1270,283,1257,280,1254,294,1247,291,1268,298,1259,296,1243,306,1231,305,1253,344,1238,342
0039.jpg,534,38,0,0,0,0,0,0,533,35,519,40,534,42,504,40,550,47,500,39,570,53,504,66,511,66,499,89,502,88,480,105,482,105,0,0,0,0,0,0,639,378,0,0,637,394,668,388,627,420,680,408,622,429,674,421,666,439,684,436,673,485,681,475,694,524,701,511
0038.jpg,0,0,0,0,0,0,642,383,0,0,642,398,667,392,626,417,681,407,617,427,667,418,668,444,684,441,670,486,681,467,697,520,710,489,0,0,0,0,0,0,0,0,525,37,510,42,526,43,499,44,541,48,501,45,556,50,496,70,504,70,490,89,495,89,471,104,475,106
0010.jpg,686,409,0,0,0,0,0,0,684,416,677,420,689,440,689,397,712,461,696,373,728,473,686,481,690,489,693,526,684,538,690,561,668,578,1262,246,1264,243,1261,243,1270,245,0,0,1274,260,1261,259,1270,283,1257,280,1254,294,1246,291,1268,298,1259,296,1243,307,1231,305,1253,344,1238,342
0004.jpg,0,0,0,0,0,0,0,0,684,426,669,444,688,443,684,463,708,459,706,474,724,480,672,498,683,499,699,536,690,544,690,563,666,582,1262,247,1264,244,1261,244,1269,245,0,0,1273,260,1261,259,1270,283,1257,279,1254,294,1247,291,1268,297,1259,295,1245,307,1232,306,1256,344,1239,343
0028.jpg,0,0,0,0,0,0,650,385,0,0,654,397,679,384,660,423,690,393,664,444,682,408,687,432,707,429,683,476,719,467,688,515,736,499,460,28,462,26,458,26,465,27,456,28,470,38,452,39,474,53,448,53,468,61,450,61,469,66,454,67,480,85,443,85,489,107,436,106
