image_name,kpt_1_x,kpt_1_y,kpt_2_x,kpt_2_y,kpt_3_x,kpt_3_y,kpt_4_x,kpt_4_y,kpt_5_x,kpt_5_y,kpt_6_x,kpt_6_y,kpt_7_x,kpt_7_y,kpt_8_x,kpt_8_y,kpt_9_x,kpt_9_y,kpt_10_x,kpt_10_y,kpt_11_x,kpt_11_y,kpt_12_x,kpt_12_y,kpt_13_x,kpt_13_y,kpt_14_x,kpt_14_y,kpt_15_x,kpt_15_y,kpt_16_x,kpt_16_y,kpt_17_x,kpt_17_y
0012.jpg,728,424,0,0,0,0,727,424,0,0,733,431,736,439,747,422,739,451,752,411,736,459,755,471,759,476,763,507,774,510,774,544,791,546,477,36,479,34,476,34,482,36,473,35,482,45,470,43,482,58,464,53,480,68,464,59,479,67,469,66,488,83,459,82,498,101,451,100
0006.jpg,0,0,0,0,0,0,0,0,746,444,739,462,754,450,742,478,759,436,745,478,758,421,759,499,768,496,769,532,778,531,758,566,764,567,480,43,482,41,479,41,484,42,478,42,487,51,475,51,489,63,473,62,485,71,473,72,486,72,476,72,497,85,466,85,505,101,458,100
0007.jpg,0,0,0,0,0,0,735,443,0,0,740,452,757,442,740,461,757,443,737,452,743,445,763,493,775,489,765,528,777,524,760,565,771,563,481,42,482,40,480,40,484,41,477,41,486,50,474,49,488,62,472,61,486,71,474,70,485,71,475,71,497,85,465,85,504,100,457,100
0013.jpg,0,0,0,0,0,0,723,425,0,0,722,441,747,426,728,461,757,426,732,462,752,431,748,471,766,467,753,508,781,503,759,543,798,540,476,37,477,36,475,35,480,37,472,36,481,46,469,45,482,58,464,55,478,65,467,61,478,69,467,68,486,86,457,85,494,103,449,102
0005.jpg,753,447,0,0,751,445,0,0,748,449,744,462,753,457,750,454,759,438,756,437,763,415,759,502,764,502,774,537,779,538,758,565,758,569,141,124,143,122,139,122,0,0,134,123,140,135,128,133,139,151,123,147,143,156,135,153,136,164,128,163,146,178,135,178,148,205,133,205
0011.jpg,0,0,0,0,0,0,0,0,731,422,726,444,746,424,733,463,757,400,737,462,760,382,754,477,767,472,760,513,777,510,766,549,787,551,478,35,480,34,477,34,482,35,474,34,482,44,471,43,483,58,466,54,482,69,467,65,480,66,470,65,490,82,461,81,500,99,454,99
0010.jpg,0,0,0,0,0,0,0,0,0,0,725,446,746,424,736,464,758,403,741,463,753,391,755,478,768,473,760,515,776,512,762,551,782,554,478,35,480,33,477,33,482,35,474,34,482,44,471,43,484,57,467,55,484,67,470,64,481,65,471,65,491,81,463,81,501,99,456,98
0004.jpg,756,449,0,0,753,448,0,0,749,453,758,455,746,472,764,433,743,491,764,414,750,500,768,504,760,511,782,537,777,543,761,567,757,574,47,135,48,134,46,133,0,0,40,133,43,144,31,142,48,157,32,156,51,163,45,163,33,164,24,163,47,165,39,165,45,180,40,180
0028.jpg,0,0,0,0,0,0,707,420,0,0,702,436,727,435,699,456,736,456,705,466,731,469,711,477,726,476,709,505,714,505,727,531,723,530,540,44,0,0,539,42,0,0,536,42,530,47,531,48,538,53,540,54,552,53,553,53,514,69,515,69,513,86,518,86,503,104,510,106
0000.jpg,761,461,0,0,758,460,0,0,751,466,759,464,749,483,769,443,746,495,773,425,757,481,769,509,761,517,785,538,778,550,763,564,756,576,483,40,485,38,481,38,487,39,478,39,488,46,477,47,490,58,475,59,488,66,478,66,487,67,476,67,498,81,467,81,505,98,456,98
0014.jpg,0,0,0,0,0,0,721,423,0,0,722,440,747,428,726,462,759,440,733,464,756,450,748,472,767,469,750,510,784,502,754,544,804,535,476,40,477,39,474,39,480,40,472,39,480,48,468,47,481,60,464,58,478,67,468,64,476,70,466,70,486,87,456,86,494,104,447,103
0015.jpg,0,0,0,0,0,0,721,425,0,0,724,442,745,432,721,460,754,445,726,461,747,453,748,477,765,473,747,513,781,499,754,546,808,527,141,124,143,122,139,122,0,0,134,123,139,135,129,133,138,151,123,147,143,156,135,152,136,164,129,164,145,181,134,181,148,206,132,207
0001.jpg,762,459,0,0,759,459,0,0,752,464,759,463,748,483,768,442,743,500,771,424,752,498,768,508,760,517,785,538,779,549,763,565,756,576,483,40,485,39,482,39,487,39,479,39,489,48,477,48,490,60,475,60,486,68,476,69,488,69,477,69,498,81,465,81,507,100,456,99
0029.jpg,0,0,0,0,0,0,704,418,0,0,698,435,725,434,695,455,734,455,701,464,729,469,708,476,725,476,705,505,713,505,722,532,722,531,0,0,0,0,0,0,0,0,544,44,532,45,541,50,534,50,549,58,540,52,556,59,517,69,524,71,511,85,537,87,497,102,537,105
0017.jpg,0,0,0,0,0,0,719,435,0,0,725,452,743,441,718,473,750,456,722,480,742,473,748,487,762,481,747,520,772,498,755,554,792,520,142,124,143,123,140,122,0,0,135,123,139,134,129,133,138,150,123,147,144,156,135,153,136,164,128,164,146,182,134,182,148,208,132,208
0003.jpg,758,454,0,0,755,453,0,0,749,458,759,457,747,476,768,435,743,493,767,417,749,487,768,506,759,514,783,538,778,547,762,567,757,575,47,135,48,134,45,133,0,0,40,133,44,145,31,142,49,158,32,156,51,163,45,163,33,164,25,164,46,165,38,165,45,179,41,180
0002.jpg,760,457,0,0,757,456,0,0,751,462,759,460,747,481,768,440,742,496,770,422,751,484,768,507,760,515,784,537,778,547,762,565,757,576,483,41,485,40,482,40,487,40,479,40,489,49,476,49,491,61,474,61,488,70,476,69,487,70,477,70,498,83,466,83,505,100,457,100
0016.jpg,0,0,0,0,0,0,720,429,0,0,726,446,743,437,722,467,753,454,725,478,748,471,749,481,763,475,750,518,783,497,758,554,810,524,142,124,143,122,140,122,0,0,135,123,139,135,129,133,138,150,123,147,144,156,135,153,136,164,128,164,146,179,136,179,148,206,134,206
0033.jpg,0,0,0,0,0,0,689,409,0,0,687,424,712,424,683,446,719,447,688,455,713,457,695,467,713,466,684,498,708,497,689,530,723,530,0,0,0,0,0,0,0,0,566,45,553,47,563,51,542,54,561,60,540,59,559,66,543,68,551,70,541,85,558,87,528,102,552,104
0027.jpg,534,44,0,0,534,42,0,0,531,42,522,46,526,48,531,53,536,55,542,53,545,53,507,71,510,71,509,88,510,89,497,104,497,106,0,0,0,0,0,0,709,420,0,0,705,436,729,434,702,456,739,455,705,466,735,467,713,474,728,473,714,503,719,502,728,530,723,529
